region_code,region_name,year,wage_index
3210000,Powiat myśliborski,2021,82.1
3210000,Powiat myśliborski,2022,84.6
3210000,Powiat myśliborski,2023,84.3
3210000,Powiat myśliborski,2024,85.9
3211000,Powiat policki,2013,103.3
3211000,Powiat policki,2014,103.4
3211000,Powiat policki,2015,103.8
3211000,Powiat policki,2016,105.0
3211000,Powiat policki,2017,102.1
3211000,Powiat policki,2018,101.5
3211000,Powiat policki,2019,99.8
3211000,Powiat policki,2020,100.2
3211000,Powiat policki,2021,97.4
3211000,Powiat policki,2022,98.8
3211000,Powiat policki,2023,97.0
3211000,Powiat policki,2024,92.1
3212000,Powiat pyrzycki,2013,76.5
3212000,Powiat pyrzycki,2014,77.2
3212000,Powiat pyrzycki,2015,76.8
3212000,Powiat pyrzycki,2016,79.9
3212000,Powiat pyrzycki,2017,79.8
3212000,Powiat pyrzycki,2018,81.2
3212000,Powiat pyrzycki,2019,79.8
3212000,Powiat pyrzycki,2020,80.2
3212000,Powiat pyrzycki,2021,87.7
3212000,Powiat pyrzycki,2022,84.9
3212000,Powiat pyrzycki,2023,83.5
3212000,Powiat pyrzycki,2024,84.5
3213000,Powiat sławieński,2013,76.3
3213000,Powiat sławieński,2014,76.4
3213000,Powiat sławieński,2015,75.2
3213000,Powiat sławieński,2016,75.8
3213000,Powiat sławieński,2017,76.7
3213000,Powiat sławieński,2018,78.0
3213000,Powiat sławieński,2019,77.4
3213000,Powiat sławieński,2020,78.8
3213000,Powiat sławieński,2021,79.1
3213000,Powiat sławieński,2022,78.4
3213000,Powiat sławieński,2023,77.8
3213000,Powiat sławieński,2024,82.4
3214000,Powiat stargardzki,2013,84.4
3214000,Powiat stargardzki,2014,83.1
3214000,Powiat stargardzki,2015,84.9
3214000,Powiat stargardzki,2016,84.1
3214000,Powiat stargardzki,2017,84.3
3214000,Powiat stargardzki,2018,84.9
3214000,Powiat stargardzki,2019,86.1
3214000,Powiat stargardzki,2020,86.0
3214000,Powiat stargardzki,2021,85.4
3214000,Powiat stargardzki,2022,83.6
3214000,Powiat stargardzki,2023,84.3
3214000,Powiat stargardzki,2024,83.7
3215000,Powiat szczecinecki,2013,86.5
3215000,Powiat szczecinecki,2014,87.8
3215000,Powiat szczecinecki,2015,86.1
3215000,Powiat szczecinecki,2016,86.4
3215000,Powiat szczecinecki,2017,85.7
3215000,Powiat szczecinecki,2018,86.6
3215000,Powiat szczecinecki,2019,85.9
3215000,Powiat szczecinecki,2020,87.4
3215000,Powiat szczecinecki,2021,87.6
3215000,Powiat szczecinecki,2022,86.5
3215000,Powiat szczecinecki,2023,85.2
3215000,Powiat szczecinecki,2024,87.1
3216000,Powiat świdwiński,2013,75.2
3216000,Powiat świdwiński,2014,75.8
3216000,Powiat świdwiński,2015,76.2
3216000,Powiat świdwiński,2016,75.1
3216000,Powiat świdwiński,2017,76.7
3216000,Powiat świdwiński,2018,76.6
3216000,Powiat świdwiński,2019,76.9
3216000,Powiat świdwiński,2020,78.6
3216000,Powiat świdwiński,2021,78.4
3216000,Powiat świdwiński,2022,78.1
3216000,Powiat świdwiński,2023,79.7
3216000,Powiat świdwiński,2024,81.8
3217000,Powiat wałecki,2013,83.3
3217000,Powiat wałecki,2014,83.3
3217000,Powiat wałecki,2015,83.0
3217000,Powiat wałecki,2016,82.9
3217000,Powiat wałecki,2017,83.1
3217000,Powiat wałecki,2018,83.7
3217000,Powiat wałecki,2019,84.2
3217000,Powiat wałecki,2020,84.7
3217000,Powiat wałecki,2021,87.1
3217000,Powiat wałecki,2022,87.8
3217000,Powiat wałecki,2023,87.6
3217000,Powiat wałecki,2024,87.7
3218000,Powiat łobeski,2013,80.5
3218000,Powiat łobeski,2014,82.2
3218000,Powiat łobeski,2015,82.4
3218000,Powiat łobeski,2016,83.8
3218000,Powiat łobeski,2017,80.9
3218000,Powiat łobeski,2018,84.5
3218000,Powiat łobeski,2019,83.4
3218000,Powiat łobeski,2020,85.3
3218000,Powiat łobeski,2021,82.7
3218000,Powiat łobeski,2022,84.0
3218000,Powiat łobeski,2023,82.4
3218000,Powiat łobeski,2024,85.5
3261000,Powiat m. Koszalin,2013,90.1
3261000,Powiat m. Koszalin,2014,89.1
3261000,Powiat m. Koszalin,2015,87.8
3261000,Powiat m. Koszalin,2016,89.0
3261000,Powiat m. Koszalin,2017,88.3
3261000,Powiat m. Koszalin,2018,86.5
3261000,Powiat m. Koszalin,2019,89.3
3261000,Powiat m. Koszalin,2020,90.0
3261000,Powiat m. Koszalin,2021,91.6
3261000,Powiat m. Koszalin,2022,90.3
3261000,Powiat m. Koszalin,2023,89.9
3261000,Powiat m. Koszalin,2024,91.2
3262000,Powiat m. Szczecin,2013,103.9
3262000,Powiat m. Szczecin,2014,104.3
3262000,Powiat m. Szczecin,2015,105.6
3262000,Powiat m. Szczecin,2016,105.8
3262000,Powiat m. Szczecin,2017,104.5
3262000,Powiat m. Szczecin,2018,103.6
3262000,Powiat m. Szczecin,2019,104.4
3262000,Powiat m. Szczecin,2020,103.1
3262000,Powiat m. Szczecin,2021,104.1
3262000,Powiat m. Szczecin,2022,103.6
3262000,Powiat m. Szczecin,2023,104.5
3262000,Powiat m. Szczecin,2024,104.8
3263000,Powiat m. Świnoujście,2013,100.7
3263000,Powiat m. Świnoujście,2014,103.1
3263000,Powiat m. Świnoujście,2015,104.7
3263000,Powiat m. Świnoujście,2016,100.4
3263000,Powiat m. Świnoujście,2017,100.2
3263000,Powiat m. Świnoujście,2018,98.8
3263000,Powiat m. Świnoujście,2019,100.8
3263000,Powiat m. Świnoujście,2020,99.9
3263000,Powiat m. Świnoujście,2021,92.7
3263000,Powiat m. Świnoujście,2022,90.4
3263000,Powiat m. Świnoujście,2023,90.2
3263000,Powiat m. Świnoujście,2024,91.5
