powiat_code,powiat_name,year,unemployment_rate,wage_index
416000,Powiat tucholski,2015,16.8,73.9
416000,Powiat tucholski,2016,14.9,73.5
416000,Powiat tucholski,2017,12.5,74.1
416000,Powiat tucholski,2018,11.0,74.5
416000,Powiat tucholski,2019,9.7,75.7
416000,Powiat tucholski,2020,11.0,76.2
416000,Powiat tucholski,2021,10.6,77.3
416000,Powiat tucholski,2022,10.3,77.0
416000,Powiat tucholski,2023,10.8,76.9
416000,Powiat tucholski,2024,10.7,79.6
417000,Powiat wąbrzeski,2013,22.8,80.8
417000,Powiat wąbrzeski,2014,20.1,80.0
417000,Powiat wąbrzeski,2015,17.9,80.4
417000,Powiat wąbrzeski,2016,16.7,81.1
417000,Powiat wąbrzeski,2017,13.6,82.6
417000,Powiat wąbrzeski,2018,12.0,81.4
417000,Powiat wąbrzeski,2019,11.5,83.7
417000,Powiat wąbrzeski,2020,13.0,85.3
417000,Powiat wąbrzeski,2021,11.7,84.8
417000,Powiat wąbrzeski,2022,12.7,84.3
417000,Powiat wąbrzeski,2023,12.3,82.3
417000,Powiat wąbrzeski,2024,11.0,84.1
418000,Powiat włocławski,2013,27.3,74.4
418000,Powiat włocławski,2014,25.4,76.4
418000,Powiat włocławski,2015,23.3,75.6
418000,Powiat włocławski,2016,22.0,76.2
418000,Powiat włocławski,2017,18.5,77.4
418000,Powiat włocławski,2018,15.6,78.0
418000,Powiat włocławski,2019,13.9,79.3
418000,Powiat włocławski,2020,14.6,79.4
418000,Powiat włocławski,2021,16.0,80.1
418000,Powiat włocławski,2022,13.4,78.9
418000,Powiat włocławski,2023,12.8,78.0
418000,Powiat włocławski,2024,13.2,81.4
419000,Powiat żniński,2013,23.0,74.2
419000,Powiat żniński,2014,19.3,73.1
419000,Powiat żniński,2015,17.0,73.3
419000,Powiat żniński,2016,15.5,73.2
419000,Powiat żniński,2017,12.2,74.3
419000,Powiat żniński,2018,10.6,75.6
419000,Powiat żniński,2019,9.4,75.2
419000,Powiat żniński,2020,10.2,77.6
419000,Powiat żniński,2021,9.7,76.7
419000,Powiat żniński,2022,8.9,77.1
419000,Powiat żniński,2023,9.1,78.8
419000,Powiat żniński,2024,9.2,81.6
461000,Powiat m. Bydgoszcz,2013,8.8,92.6
461000,Powiat m. Bydgoszcz,2014,7.4,91.9
461000,Powiat m. Bydgoszcz,2015,5.4,92.8
461000,Powiat m. Bydgoszcz,2016,4.8,92.1
461000,Powiat m. Bydgoszcz,2017,3.9,92.4
461000,Powiat m. Bydgoszcz,2018,3.6,92.7
461000,Powiat m. Bydgoszcz,2019,2.9,95.7
461000,Powiat m. Bydgoszcz,2020,3.6,95.1
461000,Powiat m. Bydgoszcz,2021,2.5,97.5
461000,Powiat m. Bydgoszcz,2022,2.3,96.0
461000,Powiat m. Bydgoszcz,2023,2.2,98.5
461000,Powiat m. Bydgoszcz,2024,2.3,97.9
462000,Powiat m. Grudziądz,2013,20.9,77.9
462000,Powiat m. Grudziądz,2014,16.4,79.8
462000,Powiat m. Grudziądz,2015,14.2,77.4
462000,Powiat m. Grudziądz,2016,13.0,77.5
462000,Powiat m. Grudziądz,2017,10.6,77.6
462000,Powiat m. Grudziądz,2018,9.2,77.4
462000,Powiat m. Grudziądz,2019,8.4,76.7
462000,Powiat m. Grudziądz,2020,11.7,79.9
462000,Powiat m. Grudziądz,2021,11.5,80.4
462000,Powiat m. Grudziądz,2022,10.0,79.0
462000,Powiat m. Grudziądz,2023,9.2,79.4
462000,Powiat m. Grudziądz,2024,9.8,83.1
463000,Powiat m. Toruń,2013,10.4,95.9
463000,Powiat m. Toruń,2014,8.1,96.8
463000,Powiat m. Toruń,2015,6.9,96.2
463000,Powiat m. Toruń,2016,6.1,97.2
463000,Powiat m. Toruń,2017,5.2,96.8
463000,Powiat m. Toruń,2018,4.7,95.8
463000,Powiat m. Toruń,2019,4.1,96.1
463000,Powiat m. Toruń,2020,4.7,96.5
463000,Powiat m. Toruń,2021,4.0,97.3
463000,Powiat m. Toruń,2022,3.6,96.2
463000,Powiat m. Toruń,2023,3.1,96.2
463000,Powiat m. Toruń,2024,3.2,96.5
464000,Powiat m. Włocławek,2013,20.3,88.2
464000,Powiat m. Włocławek,2014,18.9,88.2
464000,Powiat m. Włocławek,2015,16.9,87.5
464000,Powiat m. Włocławek,2016,16.4,87.9
464000,Powiat m. Włocławek,2017,12.8,87.0
464000,Powiat m. Włocławek,2018,10.7,86.2
464000,Powiat m. Włocławek,2019,9.3,87.0
464000,Powiat m. Włocławek,2020,10.9,88.5
464000,Powiat m. Włocławek,2021,8.7,88.2
464000,Powiat m. Włocławek,2022,8.4,87.9
464000,Powiat m. Włocławek,2023,8.2,88.0
464000,Powiat m. Włocławek,2024,8.7,88.4
600000,LUBELSKIE,2013,14.4,90.0
600000,LUBELSKIE,2014,12.6,90.0
600000,LUBELSKIE,2015,11.7,89.1
600000,LUBELSKIE,2016,10.3,88.9
600000,LUBELSKIE,2017,8.8,88.8
600000,LUBELSKIE,2018,8.0,88.1
600000,LUBELSKIE,2019,7.5,88.1
600000,LUBELSKIE,2020,8.2,89.0
600000,LUBELSKIE,2021,8.7,88.6
600000,LUBELSKIE,2022,8.0,88.1
600000,LUBELSKIE,2023,7.6,89.2
600000,LUBELSKIE,2024,7.4,90.0
601000,Powiat bialski,2013,15.8,76.1
601000,Powiat bialski,2014,14.6,76.1
601000,Powiat bialski,2015,12.9,75.3
601000,Powiat bialski,2016,12.2,74.2
601000,Powiat bialski,2017,10.2,75.3
601000,Powiat bialski,2018,9.9,75.9
601000,Powiat bialski,2019,9.3,77.0
601000,Powiat bialski,2020,10.3,77.1
601000,Powiat bialski,2021,11.1,76.6
601000,Powiat bialski,2022,9.6,78.9
601000,Powiat bialski,2023,8.7,78.4
601000,Powiat bialski,2024,9.1,80.8
602000,Powiat biłgorajski,2013,9.4,79.6
602000,Powiat biłgorajski,2014,8.3,79.9
602000,Powiat biłgorajski,2015,8.0,80.6
602000,Powiat biłgorajski,2016,6.5,82.3
602000,Powiat biłgorajski,2017,5.7,81.7
602000,Powiat biłgorajski,2018,5.0,80.8
602000,Powiat biłgorajski,2019,5.0,80.6
602000,Powiat biłgorajski,2020,5.3,81.9
602000,Powiat biłgorajski,2021,6.5,79.7
602000,Powiat biłgorajski,2022,5.9,76.2
602000,Powiat biłgorajski,2023,6.1,75.0
602000,Powiat biłgorajski,2024,5.9,77.0
603000,Powiat chełmski,2013,20.3,77.9
603000,Powiat chełmski,2014,18.0,78.7
603000,Powiat chełmski,2015,16.9,78.3
603000,Powiat chełmski,2016,15.7,77.7
603000,Powiat chełmski,2017,14.0,75.3
603000,Powiat chełmski,2018,13.3,75.5
603000,Powiat chełmski,2019,11.9,75.7
603000,Powiat chełmski,2020,12.9,77.7
603000,Powiat chełmski,2021,17.5,77.3
603000,Powiat chełmski,2022,13.8,76.5
603000,Powiat chełmski,2023,12.3,76.3
603000,Powiat chełmski,2024,12.4,80.2
604000,Powiat hrubieszowski,2013,20.3,80.4
604000,Powiat hrubieszowski,2014,18.3,79.8
604000,Powiat hrubieszowski,2015,17.7,78.9
604000,Powiat hrubieszowski,2016,16.1,79.8
604000,Powiat hrubieszowski,2017,14.3,78.9
604000,Powiat hrubieszowski,2018,13.1,79.0
604000,Powiat hrubieszowski,2019,13.3,81.2
604000,Powiat hrubieszowski,2020,12.9,81.8
604000,Powiat hrubieszowski,2021,18.1,83.6
604000,Powiat hrubieszowski,2022,15.1,81.8
604000,Powiat hrubieszowski,2023,15.3,82.3
604000,Powiat hrubieszowski,2024,15.3,85.1
605000,Powiat janowski,2013,15.3,80.0
605000,Powiat janowski,2014,13.1,82.9
605000,Powiat janowski,2015,12.2,82.8
605000,Powiat janowski,2016,11.2,81.2
605000,Powiat janowski,2017,8.4,80.8
605000,Powiat janowski,2018,8.5,82.9
605000,Powiat janowski,2019,8.5,81.6
605000,Powiat janowski,2020,9.2,80.3
605000,Powiat janowski,2021,13.8,84.3
605000,Powiat janowski,2022,12.3,83.1
605000,Powiat janowski,2023,11.8,83.4
605000,Powiat janowski,2024,11.3,85.6
606000,Powiat krasnostawski,2013,17.0,80.7
606000,Powiat krasnostawski,2014,15.5,80.8
606000,Powiat krasnostawski,2015,15.1,79.9
606000,Powiat krasnostawski,2016,13.7,79.5
606000,Powiat krasnostawski,2017,12.7,79.9
606000,Powiat krasnostawski,2018,11.5,79.9
606000,Powiat krasnostawski,2019,11.0,79.1
606000,Powiat krasnostawski,2020,11.7,82.4
606000,Powiat krasnostawski,2021,15.8,80.7
606000,Powiat krasnostawski,2022,14.3,80.2
606000,Powiat krasnostawski,2023,14.0,80.7
606000,Powiat krasnostawski,2024,13.4,84.8
607000,Powiat kraśnicki,2013,16.0,76.2
607000,Powiat kraśnicki,2014,14.0,78.0
607000,Powiat kraśnicki,2015,13.0,77.0
607000,Powiat kraśnicki,2016,13.3,77.6
607000,Powiat kraśnicki,2017,11.1,76.4
607000,Powiat kraśnicki,2018,10.2,76.3
607000,Powiat kraśnicki,2019,10.2,76.4
607000,Powiat kraśnicki,2020,10.9,76.8
607000,Powiat kraśnicki,2021,11.5,78.0
607000,Powiat kraśnicki,2022,11.2,76.6
607000,Powiat kraśnicki,2023,11.2,78.2
607000,Powiat kraśnicki,2024,10.4,78.8
608000,Powiat lubartowski,2013,17.5,77.2
608000,Powiat lubartowski,2014,16.0,77.2
608000,Powiat lubartowski,2015,14.1,75.8
608000,Powiat lubartowski,2016,13.0,75.5
608000,Powiat lubartowski,2017,11.9,75.5
608000,Powiat lubartowski,2018,10.7,75.2
608000,Powiat lubartowski,2019,10.3,77.3
608000,Powiat lubartowski,2020,11.3,79.1
608000,Powiat lubartowski,2021,13.8,80.4
608000,Powiat lubartowski,2022,12.0,78.3
608000,Powiat lubartowski,2023,11.9,77.6
608000,Powiat lubartowski,2024,11.5,81.0
609000,Powiat lubelski,2013,12.9,78.1
609000,Powiat lubelski,2014,11.0,78.5
609000,Powiat lubelski,2015,10.0,78.0
609000,Powiat lubelski,2016,8.5,77.1
609000,Powiat lubelski,2017,7.3,77.9
609000,Powiat lubelski,2018,6.3,76.0
609000,Powiat lubelski,2019,5.6,76.1
609000,Powiat lubelski,2020,5.8,77.0
609000,Powiat lubelski,2021,5.9,76.9
609000,Powiat lubelski,2022,5.6,76.3
609000,Powiat lubelski,2023,5.7,77.3
609000,Powiat lubelski,2024,5.5,80.1
610000,Powiat łęczyński,2013,10.3,132.5
610000,Powiat łęczyński,2014,8.5,134.3
610000,Powiat łęczyński,2015,8.3,123.2
610000,Powiat łęczyński,2016,6.9,123.4
610000,Powiat łęczyński,2017,5.8,121.7
610000,Powiat łęczyński,2018,5.4,119.4
610000,Powiat łęczyński,2019,5.2,119.2
610000,Powiat łęczyński,2020,5.7,115.7
610000,Powiat łęczyński,2021,6.3,119.4
610000,Powiat łęczyński,2022,5.7,127.4
610000,Powiat łęczyński,2023,5.4,137.2
610000,Powiat łęczyński,2024,5.3,120.1
611000,Powiat łukowski,2013,12.9,74.4
611000,Powiat łukowski,2014,10.7,73.8
611000,Powiat łukowski,2015,8.9,73.9
611000,Powiat łukowski,2016,6.5,75.5
611000,Powiat łukowski,2017,5.0,75.2
611000,Powiat łukowski,2018,4.4,74.0
611000,Powiat łukowski,2019,4.2,74.2
611000,Powiat łukowski,2020,4.6,75.1
611000,Powiat łukowski,2021,4.3,76.0
611000,Powiat łukowski,2022,4.2,78.4
611000,Powiat łukowski,2023,3.9,76.6
611000,Powiat łukowski,2024,4.0,78.4
612000,Powiat opolski,2013,16.0,77.9
612000,Powiat opolski,2014,14.0,78.2
612000,Powiat opolski,2015,13.0,78.5
612000,Powiat opolski,2016,11.7,77.9
612000,Powiat opolski,2017,9.1,77.1
612000,Powiat opolski,2018,9.2,76.4
612000,Powiat opolski,2019,8.2,75.8
612000,Powiat opolski,2020,9.3,77.0
612000,Powiat opolski,2021,9.1,75.8
612000,Powiat opolski,2022,9.4,76.5
612000,Powiat opolski,2023,9.3,76.5
612000,Powiat opolski,2024,9.5,81.6
613000,Powiat parczewski,2013,15.3,78.3
613000,Powiat parczewski,2014,13.1,79.1
613000,Powiat parczewski,2015,12.2,77.5
613000,Powiat parczewski,2016,10.0,78.1
613000,Powiat parczewski,2017,8.2,78.8
613000,Powiat parczewski,2018,7.2,77.9
613000,Powiat parczewski,2019,6.6,79.0
613000,Powiat parczewski,2020,7.2,81.1
613000,Powiat parczewski,2021,8.5,81.4
613000,Powiat parczewski,2022,8.2,80.5
613000,Powiat parczewski,2023,8.0,80.8
613000,Powiat parczewski,2024,8.1,83.5
614000,Powiat puławski,2013,11.7,97.6
614000,Powiat puławski,2014,10.1,96.3
614000,Powiat puławski,2015,8.9,96.9
614000,Powiat puławski,2016,7.6,97.0
614000,Powiat puławski,2017,5.9,98.1
614000,Powiat puławski,2018,6.3,95.5
614000,Powiat puławski,2019,5.1,94.6
614000,Powiat puławski,2020,6.6,96.2
614000,Powiat puławski,2021,6.6,94.7
614000,Powiat puławski,2022,5.7,93.3
614000,Powiat puławski,2023,5.9,90.5
614000,Powiat puławski,2024,5.7,87.4
615000,Powiat radzyński,2013,15.3,81.7
615000,Powiat radzyński,2014,13.8,80.1
615000,Powiat radzyński,2015,12.8,78.1
615000,Powiat radzyński,2016,10.5,78.9
615000,Powiat radzyński,2017,8.1,79.5
615000,Powiat radzyński,2018,7.0,78.3
615000,Powiat radzyński,2019,5.8,78.4
615000,Powiat radzyński,2020,6.8,79.4
615000,Powiat radzyński,2021,8.2,79.6
615000,Powiat radzyński,2022,7.9,82.7
615000,Powiat radzyński,2023,7.6,82.1
615000,Powiat radzyński,2024,7.0,83.4
616000,Powiat rycki,2013,15.5,78.7
616000,Powiat rycki,2014,14.1,77.5
616000,Powiat rycki,2015,12.5,77.3
616000,Powiat rycki,2016,11.3,77.8
616000,Powiat rycki,2017,9.4,78.3
616000,Powiat rycki,2018,7.9,77.7
616000,Powiat rycki,2019,7.0,77.5
616000,Powiat rycki,2020,7.6,79.4
616000,Powiat rycki,2021,7.9,79.8
616000,Powiat rycki,2022,7.2,79.9
616000,Powiat rycki,2023,6.8,78.3
616000,Powiat rycki,2024,6.7,82.4
617000,Powiat świdnicki,2013,16.1,93.4
617000,Powiat świdnicki,2014,14.6,96.1
617000,Powiat świdnicki,2015,14.3,97.6
617000,Powiat świdnicki,2016,12.5,95.8
617000,Powiat świdnicki,2017,10.2,95.2
617000,Powiat świdnicki,2018,9.2,95.6
617000,Powiat świdnicki,2019,8.3,93.8
617000,Powiat świdnicki,2020,9.3,91.9
617000,Powiat świdnicki,2021,9.7,92.3
617000,Powiat świdnicki,2022,8.0,91.9
617000,Powiat świdnicki,2023,7.1,91.6
617000,Powiat świdnicki,2024,7.2,92.2
618000,Powiat tomaszowski,2013,15.8,75.6
618000,Powiat tomaszowski,2014,13.1,75.8
618000,Powiat tomaszowski,2015,12.5,75.8
618000,Powiat tomaszowski,2016,9.9,75.9
618000,Powiat tomaszowski,2017,8.1,75.2
618000,Powiat tomaszowski,2018,6.8,76.1
618000,Powiat tomaszowski,2019,6.9,75.4
618000,Powiat tomaszowski,2020,8.0,78.5
618000,Powiat tomaszowski,2021,9.9,75.9
618000,Powiat tomaszowski,2022,9.1,76.1
618000,Powiat tomaszowski,2023,9.6,77.1
618000,Powiat tomaszowski,2024,8.8,79.0
619000,Powiat włodawski,2013,25.0,79.3
619000,Powiat włodawski,2014,23.1,79.3
619000,Powiat włodawski,2015,20.8,78.7
619000,Powiat włodawski,2016,19.2,79.0
619000,Powiat włodawski,2017,16.5,77.7
619000,Powiat włodawski,2018,15.3,75.7
619000,Powiat włodawski,2019,15.7,75.7
619000,Powiat włodawski,2020,16.0,78.5
619000,Powiat włodawski,2021,17.6,78.7
619000,Powiat włodawski,2022,15.6,78.1
619000,Powiat włodawski,2023,15.6,79.0
619000,Powiat włodawski,2024,15.1,83.3
620000,Powiat zamojski,2013,16.2,74.0
620000,Powiat zamojski,2014,14.5,75.1
620000,Powiat zamojski,2015,13.9,72.8
620000,Powiat zamojski,2016,12.1,75.6
620000,Powiat zamojski,2017,10.6,71.6
620000,Powiat zamojski,2018,9.1,71.9
620000,Powiat zamojski,2019,8.3,70.9
620000,Powiat zamojski,2020,9.4,74.9
620000,Powiat zamojski,2021,12.9,72.9
620000,Powiat zamojski,2022,10.7,73.5
620000,Powiat zamojski,2023,10.6,74.3
620000,Powiat zamojski,2024,10.6,76.6
661000,Powiat m. Biała Podlaska,2013,16.4,89.3
661000,Powiat m. Biała Podlaska,2014,15.0,88.4
661000,Powiat m. Biała Podlaska,2015,13.7,87.8
661000,Powiat m. Biała Podlaska,2016,12.7,88.1
661000,Powiat m. Biała Podlaska,2017,11.2,83.1
661000,Powiat m. Biała Podlaska,2018,10.3,80.9
661000,Powiat m. Biała Podlaska,2019,9.9,80.4
661000,Powiat m. Biała Podlaska,2020,10.8,81.6
661000,Powiat m. Biała Podlaska,2021,9.1,83.1
661000,Powiat m. Biała Podlaska,2022,7.8,84.9
661000,Powiat m. Biała Podlaska,2023,7.0,84.3
661000,Powiat m. Biała Podlaska,2024,7.1,86.0
662000,Powiat m. Chełm,2013,18.3,82.1
662000,Powiat m. Chełm,2014,15.8,81.4
662000,Powiat m. Chełm,2015,14.7,81.2
662000,Powiat m. Chełm,2016,13.1,82.4
662000,Powiat m. Chełm,2017,12.2,81.5
662000,Powiat m. Chełm,2018,11.2,82.2
662000,Powiat m. Chełm,2019,11.0,80.7
662000,Powiat m. Chełm,2020,12.0,83.0
662000,Powiat m. Chełm,2021,10.2,82.4
662000,Powiat m. Chełm,2022,9.4,83.8
662000,Powiat m. Chełm,2023,8.3,83.6
662000,Powiat m. Chełm,2024,8.3,85.7
663000,Powiat m. Lublin,2013,10.0,98.5
663000,Powiat m. Lublin,2014,8.6,98.8
663000,Powiat m. Lublin,2015,7.9,97.8
663000,Powiat m. Lublin,2016,7.2,97.2
663000,Powiat m. Lublin,2017,6.2,97.9
663000,Powiat m. Lublin,2018,5.5,97.4
663000,Powiat m. Lublin,2019,5.0,97.6
663000,Powiat m. Lublin,2020,5.6,98.0
663000,Powiat m. Lublin,2021,5.2,97.2
663000,Powiat m. Lublin,2022,5.1,95.5
663000,Powiat m. Lublin,2023,4.2,98.0
663000,Powiat m. Lublin,2024,4.1,98.6
664000,Powiat m. Zamość,2013,16.5,88.0
664000,Powiat m. Zamość,2014,14.8,87.7
664000,Powiat m. Zamość,2015,14.0,88.8
664000,Powiat m. Zamość,2016,12.3,88.4
664000,Powiat m. Zamość,2017,11.0,87.3
664000,Powiat m. Zamość,2018,10.0,87.8
664000,Powiat m. Zamość,2019,8.7,88.4
664000,Powiat m. Zamość,2020,10.0,90.8
664000,Powiat m. Zamość,2021,8.9,90.1
664000,Powiat m. Zamość,2022,8.1,87.6
664000,Powiat m. Zamość,2023,7.9,87.9
664000,Powiat m. Zamość,2024,8.0,90.7
800000,LUBUSKIE,2013,15.7,84.6
800000,LUBUSKIE,2014,12.5,85.5
800000,LUBUSKIE,2015,10.5,85.9
800000,LUBUSKIE,2016,8.6,87.1
800000,LUBUSKIE,2017,6.5,87.3
800000,LUBUSKIE,2018,5.8,87.7
800000,LUBUSKIE,2019,4.9,88.0
800000,LUBUSKIE,2020,6.3,87.5
800000,LUBUSKIE,2021,5.1,88.1
800000,LUBUSKIE,2022,4.4,89.7
800000,LUBUSKIE,2023,4.3,90.6
800000,LUBUSKIE,2024,4.5,91.4
801000,Powiat gorzowski,2013,12.9,90.9
801000,Powiat gorzowski,2014,8.8,89.8
801000,Powiat gorzowski,2015,8.1,92.0
801000,Powiat gorzowski,2016,6.9,90.5
801000,Powiat gorzowski,2017,4.8,90.3
801000,Powiat gorzowski,2018,4.3,93.0
801000,Powiat gorzowski,2019,3.5,91.3
801000,Powiat gorzowski,2020,5.3,90.8
801000,Powiat gorzowski,2021,4.1,90.3
801000,Powiat gorzowski,2022,3.0,91.9
801000,Powiat gorzowski,2023,3.3,94.0
801000,Powiat gorzowski,2024,3.6,95.3
802000,Powiat krośnieński,2013,24.1,83.4
802000,Powiat krośnieński,2014,18.6,83.7
802000,Powiat krośnieński,2015,17.0,84.4
802000,Powiat krośnieński,2016,14.3,89.4
802000,Powiat krośnieński,2017,11.3,88.3
802000,Powiat krośnieński,2018,9.3,88.0
802000,Powiat krośnieński,2019,7.8,84.2
802000,Powiat krośnieński,2020,9.3,86.3
802000,Powiat krośnieński,2021,7.9,85.4
802000,Powiat krośnieński,2022,6.2,85.5
802000,Powiat krośnieński,2023,6.2,87.4
802000,Powiat krośnieński,2024,5.7,87.9
803000,Powiat międzyrzecki,2013,23.6,82.9
803000,Powiat międzyrzecki,2014,18.6,83.5
803000,Powiat międzyrzecki,2015,15.9,83.5
803000,Powiat międzyrzecki,2016,15.0,83.5
803000,Powiat międzyrzecki,2017,13.4,83.2
803000,Powiat międzyrzecki,2018,12.0,84.1
803000,Powiat międzyrzecki,2019,9.4,82.3
803000,Powiat międzyrzecki,2020,10.1,82.7
803000,Powiat międzyrzecki,2021,7.6,84.7
803000,Powiat międzyrzecki,2022,7.3,84.9
803000,Powiat międzyrzecki,2023,7.1,87.2
803000,Powiat międzyrzecki,2024,7.3,89.3
804000,Powiat nowosolski,2013,25.5,83.9
804000,Powiat nowosolski,2014,20.7,84.2
804000,Powiat nowosolski,2015,17.9,84.5
804000,Powiat nowosolski,2016,14.2,85.3
804000,Powiat nowosolski,2017,10.5,86.4
804000,Powiat nowosolski,2018,8.5,86.3
804000,Powiat nowosolski,2019,6.2,87.2
804000,Powiat nowosolski,2020,7.1,83.7
804000,Powiat nowosolski,2021,5.2,85.5
804000,Powiat nowosolski,2022,5.1,86.6
804000,Powiat nowosolski,2023,5.5,89.1
804000,Powiat nowosolski,2024,6.0,88.7
805000,Powiat słubicki,2013,13.1,84.7
805000,Powiat słubicki,2014,7.9,86.3
805000,Powiat słubicki,2015,6.3,85.2
805000,Powiat słubicki,2016,4.2,85.9
805000,Powiat słubicki,2017,3.1,82.1
805000,Powiat słubicki,2018,2.5,83.0
805000,Powiat słubicki,2019,2.4,82.6
805000,Powiat słubicki,2020,3.7,81.1
805000,Powiat słubicki,2021,2.5,78.9
805000,Powiat słubicki,2022,2.3,88.3
805000,Powiat słubicki,2023,2.2,88.2
805000,Powiat słubicki,2024,2.3,86.7
806000,Powiat strzelecko-drezdenecki,2013,25.5,84.1
806000,Powiat strzelecko-drezdenecki,2014,20.1,85.2
806000,Powiat strzelecko-drezdenecki,2015,17.6,85.6
806000,Powiat strzelecko-drezdenecki,2016,14.9,86.0
806000,Powiat strzelecko-drezdenecki,2017,11.5,84.3
806000,Powiat strzelecko-drezdenecki,2018,11.0,85.3
806000,Powiat strzelecko-drezdenecki,2019,9.8,83.5
806000,Powiat strzelecko-drezdenecki,2020,10.4,82.6
806000,Powiat strzelecko-drezdenecki,2021,10.4,84.0
806000,Powiat strzelecko-drezdenecki,2022,9.1,85.4
806000,Powiat strzelecko-drezdenecki,2023,9.0,84.0
806000,Powiat strzelecko-drezdenecki,2024,10.0,86.4
807000,Powiat sulęciński,2013,15.3,70.7
807000,Powiat sulęciński,2014,13.6,73.1
807000,Powiat sulęciński,2015,11.7,72.7
807000,Powiat sulęciński,2016,9.7,73.7
807000,Powiat sulęciński,2017,6.8,76.6
807000,Powiat sulęciński,2018,6.4,79.2
807000,Powiat sulęciński,2019,5.7,77.0
807000,Powiat sulęciński,2020,6.7,77.7
807000,Powiat sulęciński,2021,4.7,78.1
807000,Powiat sulęciński,2022,4.5,79.6
807000,Powiat sulęciński,2023,4.4,79.2
807000,Powiat sulęciński,2024,4.4,79.7
808000,Powiat świebodziński,2013,13.5,80.1
808000,Powiat świebodziński,2014,10.2,82.6
808000,Powiat świebodziński,2015,9.0,83.2
808000,Powiat świebodziński,2016,7.6,86.5
808000,Powiat świebodziński,2017,5.2,87.6
808000,Powiat świebodziński,2018,4.4,87.6
808000,Powiat świebodziński,2019,3.5,88.1
808000,Powiat świebodziński,2020,5.5,84.4
808000,Powiat świebodziński,2021,3.2,87.4
808000,Powiat świebodziński,2022,2.7,91.8
808000,Powiat świebodziński,2023,2.5,91.8
808000,Powiat świebodziński,2024,2.2,90.6
809000,Powiat zielonogórski,2013,15.2,85.6
809000,Powiat zielonogórski,2014,13.5,85.1
809000,Powiat zielonogórski,2015,11.1,89.1
809000,Powiat zielonogórski,2016,9.0,88.8
809000,Powiat zielonogórski,2017,6.9,89.8
809000,Powiat zielonogórski,2018,6.7,89.6
809000,Powiat zielonogórski,2019,5.9,89.9
809000,Powiat zielonogórski,2020,8.2,91.2
809000,Powiat zielonogórski,2021,8.6,89.9
809000,Powiat zielonogórski,2022,7.4,91.9
809000,Powiat zielonogórski,2023,6.6,90.4
809000,Powiat zielonogórski,2024,6.7,91.5
810000,Powiat żagański,2013,25.7,77.4
810000,Powiat żagański,2014,22.2,78.1
810000,Powiat żagański,2015,17.9,78.3
810000,Powiat żagański,2016,14.4,79.9
810000,Powiat żagański,2017,11.3,79.2
810000,Powiat żagański,2018,9.4,79.5
810000,Powiat żagański,2019,8.8,80.2
810000,Powiat żagański,2020,9.0,81.2
810000,Powiat żagański,2021,7.1,80.4
810000,Powiat żagański,2022,6.2,81.5
810000,Powiat żagański,2023,5.2,82.4
810000,Powiat żagański,2024,5.3,83.0
811000,Powiat żarski,2013,16.5,90.3
811000,Powiat żarski,2014,12.9,89.8
811000,Powiat żarski,2015,9.7,89.4
811000,Powiat żarski,2016,8.2,91.5
811000,Powiat żarski,2017,6.4,89.8
811000,Powiat żarski,2018,6.0,91.6
811000,Powiat żarski,2019,5.3,92.0
811000,Powiat żarski,2020,6.8,91.4
811000,Powiat żarski,2021,5.9,94.3
811000,Powiat żarski,2022,5.2,92.0
811000,Powiat żarski,2023,5.0,91.2
811000,Powiat żarski,2024,5.3,93.1
812000,Powiat wschowski,2013,16.3,77.5
812000,Powiat wschowski,2014,13.3,78.2
812000,Powiat wschowski,2015,12.1,77.9
812000,Powiat wschowski,2016,11.1,78.3
812000,Powiat wschowski,2017,9.1,78.5
812000,Powiat wschowski,2018,8.5,80.0
812000,Powiat wschowski,2019,7.8,81.7
812000,Powiat wschowski,2020,9.0,80.9
812000,Powiat wschowski,2021,8.5,81.1
812000,Powiat wschowski,2022,7.4,81.3
812000,Powiat wschowski,2023,7.5,82.3
812000,Powiat wschowski,2024,7.5,82.8
861000,Powiat m. Gorzów Wielkopolski,2013,8.5,85.4
861000,Powiat m. Gorzów Wielkopolski,2014,5.9,85.7
861000,Powiat m. Gorzów Wielkopolski,2015,5.1,85.1
861000,Powiat m. Gorzów Wielkopolski,2016,3.9,85.5
