powiat_code,powiat_name,year,unemployment_rate
1804000,Powiat jarosławski,2021,13.3
1804000,Powiat jarosławski,2022,11.3
1804000,Powiat jarosławski,2023,10.6
1804000,Powiat jarosławski,2024,11.0
1805000,Powiat jasielski,2013,18.2
1805000,Powiat jasielski,2014,15.9
1805000,Powiat jasielski,2015,15.2
1805000,Powiat jasielski,2016,13.2
1805000,Powiat jasielski,2017,10.9
1805000,Powiat jasielski,2018,9.9
1805000,Powiat jasielski,2019,9.4
1805000,Powiat jasielski,2020,10.6
1805000,Powiat jasielski,2021,14.1
1805000,Powiat jasielski,2022,12.7
1805000,Powiat jasielski,2023,13.3
1805000,Powiat jasielski,2024,12.9
1806000,Powiat kolbuszowski,2013,16.9
1806000,Powiat kolbuszowski,2014,14.9
1806000,Powiat kolbuszowski,2015,13.3
1806000,Powiat kolbuszowski,2016,11.5
1806000,Powiat kolbuszowski,2017,9.6
1806000,Powiat kolbuszowski,2018,8.2
1806000,Powiat kolbuszowski,2019,7.5
1806000,Powiat kolbuszowski,2020,8.5
1806000,Powiat kolbuszowski,2021,9.4
1806000,Powiat kolbuszowski,2022,7.9
1806000,Powiat kolbuszowski,2023,7.9
1806000,Powiat kolbuszowski,2024,8.2
1807000,Powiat krośnieński,2013,18.9
1807000,Powiat krośnieński,2014,16.4
1807000,Powiat krośnieński,2015,13.8
1807000,Powiat krośnieński,2016,10.1
1807000,Powiat krośnieński,2017,7.3
1807000,Powiat krośnieński,2018,6.1
1807000,Powiat krośnieński,2019,5.1
1807000,Powiat krośnieński,2020,6.7
1807000,Powiat krośnieński,2021,7.8
1807000,Powiat krośnieński,2022,7.5
1807000,Powiat krośnieński,2023,8.3
1807000,Powiat krośnieński,2024,8.8
1808000,Powiat leżajski,2013,19.7
1808000,Powiat leżajski,2014,18.9
1808000,Powiat leżajski,2015,17.4
1808000,Powiat leżajski,2016,15.5
1808000,Powiat leżajski,2017,14.7
1808000,Powiat leżajski,2018,13.5
1808000,Powiat leżajski,2019,12.4
1808000,Powiat leżajski,2020,14.2
1808000,Powiat leżajski,2021,17.4
1808000,Powiat leżajski,2022,14.8
1808000,Powiat leżajski,2023,14.5
1808000,Powiat leżajski,2024,14.0
1809000,Powiat lubaczowski,2013,17.8
1809000,Powiat lubaczowski,2014,15.9
1809000,Powiat lubaczowski,2015,13.8
1809000,Powiat lubaczowski,2016,11.8
1809000,Powiat lubaczowski,2017,10.0
1809000,Powiat lubaczowski,2018,8.9
1809000,Powiat lubaczowski,2019,8.4
1809000,Powiat lubaczowski,2020,9.7
1809000,Powiat lubaczowski,2021,12.4
1809000,Powiat lubaczowski,2022,10.4
1809000,Powiat lubaczowski,2023,10.9
1809000,Powiat lubaczowski,2024,10.0
1810000,Powiat łańcucki,2013,19.9
1810000,Powiat łańcucki,2014,18.2
1810000,Powiat łańcucki,2015,15.0
1810000,Powiat łańcucki,2016,14.4
1810000,Powiat łańcucki,2017,11.3
1810000,Powiat łańcucki,2018,10.8
1810000,Powiat łańcucki,2019,9.6
1810000,Powiat łańcucki,2020,11.1
1810000,Powiat łańcucki,2021,12.3
1810000,Powiat łańcucki,2022,9.8
1810000,Powiat łańcucki,2023,9.5
1810000,Powiat łańcucki,2024,9.5
1811000,Powiat mielecki,2013,11.9
1811000,Powiat mielecki,2014,11.1
1811000,Powiat mielecki,2015,11.0
1811000,Powiat mielecki,2016,7.4
1811000,Powiat mielecki,2017,5.5
1811000,Powiat mielecki,2018,4.4
1811000,Powiat mielecki,2019,4.3
1811000,Powiat mielecki,2020,5.6
1811000,Powiat mielecki,2021,5.1
1811000,Powiat mielecki,2022,4.4
1811000,Powiat mielecki,2023,5.2
1811000,Powiat mielecki,2024,5.3
1812000,Powiat niżański,2013,25.8
1812000,Powiat niżański,2014,23.0
1812000,Powiat niżański,2015,19.8
1812000,Powiat niżański,2016,19.2
1812000,Powiat niżański,2017,17.5
1812000,Powiat niżański,2018,16.7
1812000,Powiat niżański,2019,15.8
1812000,Powiat niżański,2020,16.6
1812000,Powiat niżański,2021,18.6
1812000,Powiat niżański,2022,16.6
1812000,Powiat niżański,2023,16.7
1812000,Powiat niżański,2024,16.3
1813000,Powiat przemyski,2013,21.5
1813000,Powiat przemyski,2014,19.0
1813000,Powiat przemyski,2015,17.9
1813000,Powiat przemyski,2016,16.7
1813000,Powiat przemyski,2017,14.7
1813000,Powiat przemyski,2018,13.2
1813000,Powiat przemyski,2019,12.5
1813000,Powiat przemyski,2020,13.6
1813000,Powiat przemyski,2021,20.5
1813000,Powiat przemyski,2022,16.0
1813000,Powiat przemyski,2023,15.6
1813000,Powiat przemyski,2024,15.7
1814000,Powiat przeworski,2013,19.5
1814000,Powiat przeworski,2014,17.5
1814000,Powiat przeworski,2015,16.9
1814000,Powiat przeworski,2016,15.6
1814000,Powiat przeworski,2017,13.9
1814000,Powiat przeworski,2018,12.2
1814000,Powiat przeworski,2019,11.7
1814000,Powiat przeworski,2020,12.1
1814000,Powiat przeworski,2021,15.9
1814000,Powiat przeworski,2022,14.4
1814000,Powiat przeworski,2023,13.5
1814000,Powiat przeworski,2024,13.3
1815000,Powiat ropczycko-sędziszowski,2013,21.9
1815000,Powiat ropczycko-sędziszowski,2014,18.7
1815000,Powiat ropczycko-sędziszowski,2015,17.0
1815000,Powiat ropczycko-sędziszowski,2016,13.1
1815000,Powiat ropczycko-sędziszowski,2017,12.4
1815000,Powiat ropczycko-sędziszowski,2018,11.9
1815000,Powiat ropczycko-sędziszowski,2019,10.2
1815000,Powiat ropczycko-sędziszowski,2020,12.4
1815000,Powiat ropczycko-sędziszowski,2021,13.1
1815000,Powiat ropczycko-sędziszowski,2022,11.1
1815000,Powiat ropczycko-sędziszowski,2023,10.3
1815000,Powiat ropczycko-sędziszowski,2024,10.7
1816000,Powiat rzeszowski,2013,14.8
1816000,Powiat rzeszowski,2014,13.9
1816000,Powiat rzeszowski,2015,12.8
1816000,Powiat rzeszowski,2016,10.9
1816000,Powiat rzeszowski,2017,9.3
1816000,Powiat rzeszowski,2018,8.7
1816000,Powiat rzeszowski,2019,7.7
1816000,Powiat rzeszowski,2020,8.7
1816000,Powiat rzeszowski,2021,9.8
1816000,Powiat rzeszowski,2022,8.0
1816000,Powiat rzeszowski,2023,7.6
1816000,Powiat rzeszowski,2024,7.4
1817000,Powiat sanocki,2013,13.9
1817000,Powiat sanocki,2014,12.5
1817000,Powiat sanocki,2015,9.9
1817000,Powiat sanocki,2016,8.9
1817000,Powiat sanocki,2017,7.1
1817000,Powiat sanocki,2018,6.8
1817000,Powiat sanocki,2019,6.6
1817000,Powiat sanocki,2020,7.2
1817000,Powiat sanocki,2021,7.4
1817000,Powiat sanocki,2022,7.8
1817000,Powiat sanocki,2023,8.3
1817000,Powiat sanocki,2024,8.7
1818000,Powiat stalowowolski,2013,14.9
1818000,Powiat stalowowolski,2014,12.3
1818000,Powiat stalowowolski,2015,9.6
1818000,Powiat stalowowolski,2016,7.0
1818000,Powiat stalowowolski,2017,6.1
1818000,Powiat stalowowolski,2018,5.5
1818000,Powiat stalowowolski,2019,4.7
1818000,Powiat stalowowolski,2020,6.3
1818000,Powiat stalowowolski,2021,5.6
1818000,Powiat stalowowolski,2022,4.5
1818000,Powiat stalowowolski,2023,4.9
1818000,Powiat stalowowolski,2024,5.3
1819000,Powiat strzyżowski,2013,23.9
1819000,Powiat strzyżowski,2014,21.5
1819000,Powiat strzyżowski,2015,20.2
1819000,Powiat strzyżowski,2016,17.7
1819000,Powiat strzyżowski,2017,15.2
1819000,Powiat strzyżowski,2018,14.0
1819000,Powiat strzyżowski,2019,13.0
1819000,Powiat strzyżowski,2020,14.2
1819000,Powiat strzyżowski,2021,19.3
1819000,Powiat strzyżowski,2022,17.7
1819000,Powiat strzyżowski,2023,17.2
1819000,Powiat strzyżowski,2024,17.2
1820000,Powiat tarnobrzeski,2013,14.5
1820000,Powiat tarnobrzeski,2014,12.5
1820000,Powiat tarnobrzeski,2015,11.1
1820000,Powiat tarnobrzeski,2016,10.1
1820000,Powiat tarnobrzeski,2017,7.8
1820000,Powiat tarnobrzeski,2018,6.5
1820000,Powiat tarnobrzeski,2019,6.3
1820000,Powiat tarnobrzeski,2020,7.4
1820000,Powiat tarnobrzeski,2021,9.0
1820000,Powiat tarnobrzeski,2022,7.5
1820000,Powiat tarnobrzeski,2023,7.4
1820000,Powiat tarnobrzeski,2024,7.4
1821000,Powiat leski,2013,23.6
1821000,Powiat leski,2014,22.1
1821000,Powiat leski,2015,20.9
1821000,Powiat leski,2016,20.5
1821000,Powiat leski,2017,17.4
1821000,Powiat leski,2018,16.4
1821000,Powiat leski,2019,16.0
1821000,Powiat leski,2020,16.7
1821000,Powiat leski,2021,19.6
1821000,Powiat leski,2022,19.0
1821000,Powiat leski,2023,19.0
1821000,Powiat leski,2024,19.2
1861000,Powiat m. Krosno,2013,8.2
1861000,Powiat m. Krosno,2014,6.9
1861000,Powiat m. Krosno,2015,5.9
1861000,Powiat m. Krosno,2016,4.8
1861000,Powiat m. Krosno,2017,3.3
1861000,Powiat m. Krosno,2018,2.6
1861000,Powiat m. Krosno,2019,2.3
1861000,Powiat m. Krosno,2020,3.3
1861000,Powiat m. Krosno,2021,2.4
1861000,Powiat m. Krosno,2022,2.7
1861000,Powiat m. Krosno,2023,2.9
1861000,Powiat m. Krosno,2024,3.0
1862000,Powiat m. Przemyśl,2013,17.9
1862000,Powiat m. Przemyśl,2014,17.0
1862000,Powiat m. Przemyśl,2015,14.9
1862000,Powiat m. Przemyśl,2016,14.0
1862000,Powiat m. Przemyśl,2017,12.5
1862000,Powiat m. Przemyśl,2018,11.2
1862000,Powiat m. Przemyśl,2019,10.4
1862000,Powiat m. Przemyśl,2020,11.4
1862000,Powiat m. Przemyśl,2021,11.0
1862000,Powiat m. Przemyśl,2022,10.5
1862000,Powiat m. Przemyśl,2023,10.1
1862000,Powiat m. Przemyśl,2024,10.1
1863000,Powiat m. Rzeszów,2013,8.4
1863000,Powiat m. Rzeszów,2014,7.5
1863000,Powiat m. Rzeszów,2015,7.3
1863000,Powiat m. Rzeszów,2016,6.6
1863000,Powiat m. Rzeszów,2017,5.4
1863000,Powiat m. Rzeszów,2018,5.2
1863000,Powiat m. Rzeszów,2019,4.8
1863000,Powiat m. Rzeszów,2020,5.8
1863000,Powiat m. Rzeszów,2021,4.9
1863000,Powiat m. Rzeszów,2022,4.4
1863000,Powiat m. Rzeszów,2023,4.0
1863000,Powiat m. Rzeszów,2024,4.0
1864000,Powiat m. Tarnobrzeg,2013,15.9
1864000,Powiat m. Tarnobrzeg,2014,15.4
1864000,Powiat m. Tarnobrzeg,2015,13.3
1864000,Powiat m. Tarnobrzeg,2016,11.7
1864000,Powiat m. Tarnobrzeg,2017,9.7
1864000,Powiat m. Tarnobrzeg,2018,8.5
1864000,Powiat m. Tarnobrzeg,2019,7.5
1864000,Powiat m. Tarnobrzeg,2020,8.6
1864000,Powiat m. Tarnobrzeg,2021,8.9
1864000,Powiat m. Tarnobrzeg,2022,6.9
1864000,Powiat m. Tarnobrzeg,2023,7.1
1864000,Powiat m. Tarnobrzeg,2024,6.7
2000000,PODLASKIE,2013,15.1
2000000,PODLASKIE,2014,12.9
2000000,PODLASKIE,2015,11.8
2000000,PODLASKIE,2016,10.3
2000000,PODLASKIE,2017,8.5
2000000,PODLASKIE,2018,7.7
2000000,PODLASKIE,2019,6.9
2000000,PODLASKIE,2020,7.8
2000000,PODLASKIE,2021,7.8
2000000,PODLASKIE,2022,7.0
2000000,PODLASKIE,2023,7.0
2000000,PODLASKIE,2024,6.9
2001000,Powiat augustowski,2013,20.0
2001000,Powiat augustowski,2014,17.1
2001000,Powiat augustowski,2015,15.6
2001000,Powiat augustowski,2016,12.2
2001000,Powiat augustowski,2017,10.1
2001000,Powiat augustowski,2018,9.9
2001000,Powiat augustowski,2019,9.7
2001000,Powiat augustowski,2020,10.4
2001000,Powiat augustowski,2021,10.0
2001000,Powiat augustowski,2022,10.1
2001000,Powiat augustowski,2023,10.4
2001000,Powiat augustowski,2024,10.3
2002000,Powiat białostocki,2013,18.3
2002000,Powiat białostocki,2014,15.7
2002000,Powiat białostocki,2015,14.3
2002000,Powiat białostocki,2016,12.1
2002000,Powiat białostocki,2017,10.1
2002000,Powiat białostocki,2018,8.6
2002000,Powiat białostocki,2019,7.6
2002000,Powiat białostocki,2020,9.3
2002000,Powiat białostocki,2021,9.5
2002000,Powiat białostocki,2022,7.5
2002000,Powiat białostocki,2023,7.5
2002000,Powiat białostocki,2024,7.3
2003000,Powiat bielski,2013,10.3
2003000,Powiat bielski,2014,8.5
2003000,Powiat bielski,2015,7.6
2003000,Powiat bielski,2016,6.9
2003000,Powiat bielski,2017,6.1
2003000,Powiat bielski,2018,5.4
2003000,Powiat bielski,2019,4.7
2003000,Powiat bielski,2020,5.0
2003000,Powiat bielski,2021,4.4
2003000,Powiat bielski,2022,4.2
2003000,Powiat bielski,2023,4.5
2003000,Powiat bielski,2024,4.7
2004000,Powiat grajewski,2013,22.7
2004000,Powiat grajewski,2014,20.4
2004000,Powiat grajewski,2015,18.1
2004000,Powiat grajewski,2016,17.3
2004000,Powiat grajewski,2017,14.7
2004000,Powiat grajewski,2018,13.7
2004000,Powiat grajewski,2019,11.9
2004000,Powiat grajewski,2020,12.2
2004000,Powiat grajewski,2021,12.8
2004000,Powiat grajewski,2022,11.6
2004000,Powiat grajewski,2023,11.3
2004000,Powiat grajewski,2024,11.3
2005000,Powiat hajnowski,2013,13.8
2005000,Powiat hajnowski,2014,11.0
2005000,Powiat hajnowski,2015,10.2
2005000,Powiat hajnowski,2016,9.9
2005000,Powiat hajnowski,2017,7.9
2005000,Powiat hajnowski,2018,7.7
2005000,Powiat hajnowski,2019,6.8
2005000,Powiat hajnowski,2020,8.0
2005000,Powiat hajnowski,2021,8.2
2005000,Powiat hajnowski,2022,8.1
2005000,Powiat hajnowski,2023,8.8
2005000,Powiat hajnowski,2024,8.4
2006000,Powiat kolneński,2013,20.4
2006000,Powiat kolneński,2014,18.1
2006000,Powiat kolneński,2015,16.8
2006000,Powiat kolneński,2016,16.6
2006000,Powiat kolneński,2017,15.4
2006000,Powiat kolneński,2018,14.1
2006000,Powiat kolneński,2019,14.0
2006000,Powiat kolneński,2020,14.0
2006000,Powiat kolneński,2021,18.2
2006000,Powiat kolneński,2022,16.1
2006000,Powiat kolneński,2023,15.2
2006000,Powiat kolneński,2024,13.9
2007000,Powiat łomżyński,2013,13.6
2007000,Powiat łomżyński,2014,12.6
2007000,Powiat łomżyński,2015,11.5
2007000,Powiat łomżyński,2016,10.3
2007000,Powiat łomżyński,2017,8.2
2007000,Powiat łomżyński,2018,6.8
2007000,Powiat łomżyński,2019,6.0
2007000,Powiat łomżyński,2020,5.8
2007000,Powiat łomżyński,2021,5.7
2007000,Powiat łomżyński,2022,5.2
2007000,Powiat łomżyński,2023,5.2
2007000,Powiat łomżyński,2024,5.1
2008000,Powiat moniecki,2013,13.7
2008000,Powiat moniecki,2014,12.1
2008000,Powiat moniecki,2015,12.1
2008000,Powiat moniecki,2016,9.3
2008000,Powiat moniecki,2017,7.2
2008000,Powiat moniecki,2018,7.5
2008000,Powiat moniecki,2019,6.7
2008000,Powiat moniecki,2020,7.0
2008000,Powiat moniecki,2021,8.5
2008000,Powiat moniecki,2022,7.3
2008000,Powiat moniecki,2023,7.3
2008000,Powiat moniecki,2024,7.0
2009000,Powiat sejneński,2013,20.8
2009000,Powiat sejneński,2014,15.4
2009000,Powiat sejneński,2015,16.7
2009000,Powiat sejneński,2016,15.7
2009000,Powiat sejneński,2017,13.4
2009000,Powiat sejneński,2018,12.7
2009000,Powiat sejneński,2019,12.2
2009000,Powiat sejneński,2020,12.7
2009000,Powiat sejneński,2021,12.3
2009000,Powiat sejneński,2022,9.8
2009000,Powiat sejneński,2023,10.7
2009000,Powiat sejneński,2024,10.8
2010000,Powiat siemiatycki,2013,11.2
2010000,Powiat siemiatycki,2014,10.6
2010000,Powiat siemiatycki,2015,10.0
2010000,Powiat siemiatycki,2016,9.3
2010000,Powiat siemiatycki,2017,8.2
2010000,Powiat siemiatycki,2018,7.1
2010000,Powiat siemiatycki,2019,6.2
2010000,Powiat siemiatycki,2020,6.0
2010000,Powiat siemiatycki,2021,6.8
2010000,Powiat siemiatycki,2022,6.0
2010000,Powiat siemiatycki,2023,6.4
2010000,Powiat siemiatycki,2024,6.4
2011000,Powiat sokólski,2013,17.8
2011000,Powiat sokólski,2014,15.6
2011000,Powiat sokólski,2015,15.0
2011000,Powiat sokólski,2016,13.0
2011000,Powiat sokólski,2017,11.2
2011000,Powiat sokólski,2018,11.1
2011000,Powiat sokólski,2019,10.0
2011000,Powiat sokólski,2020,10.8
2011000,Powiat sokólski,2021,12.3
2011000,Powiat sokólski,2022,11.1
2011000,Powiat sokólski,2023,11.3
2011000,Powiat sokólski,2024,10.8
2012000,Powiat suwalski,2013,11.0
2012000,Powiat suwalski,2014,7.4
2012000,Powiat suwalski,2015,7.1
2012000,Powiat suwalski,2016,6.2
2012000,Powiat suwalski,2017,4.6
2012000,Powiat suwalski,2018,4.1
2012000,Powiat suwalski,2019,3.9
2012000,Powiat suwalski,2020,4.3
2012000,Powiat suwalski,2021,5.4
2012000,Powiat suwalski,2022,5.0
2012000,Powiat suwalski,2023,5.2
2012000,Powiat suwalski,2024,5.3
2013000,Powiat wysokomazowiecki,2013,9.4
2013000,Powiat wysokomazowiecki,2014,7.7
2013000,Powiat wysokomazowiecki,2015,7.7
2013000,Powiat wysokomazowiecki,2016,6.8
2013000,Powiat wysokomazowiecki,2017,5.9
2013000,Powiat wysokomazowiecki,2018,5.7
2013000,Powiat wysokomazowiecki,2019,5.6
2013000,Powiat wysokomazowiecki,2020,5.7
2013000,Powiat wysokomazowiecki,2021,7.3
2013000,Powiat wysokomazowiecki,2022,7.0
2013000,Powiat wysokomazowiecki,2023,7.0
2013000,Powiat wysokomazowiecki,2024,7.1
2014000,Powiat zambrowski,2013,16.3
2014000,Powiat zambrowski,2014,13.4
2014000,Powiat zambrowski,2015,12.0
2014000,Powiat zambrowski,2016,10.5
2014000,Powiat zambrowski,2017,9.0
2014000,Powiat zambrowski,2018,7.5
2014000,Powiat zambrowski,2019,6.3
2014000,Powiat zambrowski,2020,6.5
2014000,Powiat zambrowski,2021,7.3
2014000,Powiat zambrowski,2022,6.7
2014000,Powiat zambrowski,2023,6.3
2014000,Powiat zambrowski,2024,6.5
2061000,Powiat m. Białystok,2013,13.7
2061000,Powiat m. Białystok,2014,11.9
2061000,Powiat m. Białystok,2015,10.5
2061000,Powiat m. Białystok,2016,8.9
2061000,Powiat m. Białystok,2017,7.0
2061000,Powiat m. Białystok,2018,6.2
2061000,Powiat m. Białystok,2019,5.4
2061000,Powiat m. Białystok,2020,6.9
2061000,Powiat m. Białystok,2021,6.1
2061000,Powiat m. Białystok,2022,5.2
2061000,Powiat m. Białystok,2023,5.0
2061000,Powiat m. Białystok,2024,5.0
2062000,Powiat m. Łomża,2013,17.0
2062000,Powiat m. Łomża,2014,15.6
2062000,Powiat m. Łomża,2015,13.4
2062000,Powiat m. Łomża,2016,12.0
2062000,Powiat m. Łomża,2017,9.7
2062000,Powiat m. Łomża,2018,8.6
2062000,Powiat m. Łomża,2019,7.6
2062000,Powiat m. Łomża,2020,8.4
2062000,Powiat m. Łomża,2021,6.8
2062000,Powiat m. Łomża,2022,6.9
2062000,Powiat m. Łomża,2023,7.0
2062000,Powiat m. Łomża,2024,6.7
2063000,Powiat m. Suwałki,2013,12.9
2063000,Powiat m. Suwałki,2014,9.7
2063000,Powiat m. Suwałki,2015,8.5
2063000,Powiat m. Suwałki,2016,7.5
2063000,Powiat m. Suwałki,2017,5.8
2063000,Powiat m. Suwałki,2018,5.3
2063000,Powiat m. Suwałki,2019,4.9
2063000,Powiat m. Suwałki,2020,6.3
2063000,Powiat m. Suwałki,2021,5.1
2063000,Powiat m. Suwałki,2022,5.3
2063000,Powiat m. Suwałki,2023,5.7
2063000,Powiat m. Suwałki,2024,5.6
2200000,POMORSKIE,2013,13.2
2200000,POMORSKIE,2014,11.1
2200000,POMORSKIE,2015,8.9
2200000,POMORSKIE,2016,7.1
2200000,POMORSKIE,2017,5.4
2200000,POMORSKIE,2018,4.9
2200000,POMORSKIE,2019,4.5
2200000,POMORSKIE,2020,5.9
2200000,POMORSKIE,2021,5.2
2200000,POMORSKIE,2022,4.6
2200000,POMORSKIE,2023,4.6
2200000,POMORSKIE,2024,4.6
2201000,Powiat bytowski,2013,23.4
2201000,Powiat bytowski,2014,20.7
2201000,Powiat bytowski,2015,17.6
2201000,Powiat bytowski,2016,14.4
2201000,Powiat bytowski,2017,10.5
2201000,Powiat bytowski,2018,9.7
2201000,Powiat bytowski,2019,9.1
2201000,Powiat bytowski,2020,9.3
2201000,Powiat bytowski,2021,9.1
2201000,Powiat bytowski,2022,9.3
2201000,Powiat bytowski,2023,9.3
2201000,Powiat bytowski,2024,8.7
2202000,Powiat chojnicki,2013,19.4
2202000,Powiat chojnicki,2014,16.8
2202000,Powiat chojnicki,2015,14.4
2202000,Powiat chojnicki,2016,12.3
2202000,Powiat chojnicki,2017,9.3
2202000,Powiat chojnicki,2018,8.6
2202000,Powiat chojnicki,2019,7.6
2202000,Powiat chojnicki,2020,8.1
2202000,Powiat chojnicki,2021,8.5
2202000,Powiat chojnicki,2022,8.4
2202000,Powiat chojnicki,2023,8.6
2202000,Powiat chojnicki,2024,8.6
2203000,Powiat człuchowski,2013,24.1
2203000,Powiat człuchowski,2014,21.2
2203000,Powiat człuchowski,2015,18.8
2203000,Powiat człuchowski,2016,15.3
2203000,Powiat człuchowski,2017,12.3
2203000,Powiat człuchowski,2018,9.8
2203000,Powiat człuchowski,2019,9.4
2203000,Powiat człuchowski,2020,11.4
2203000,Powiat człuchowski,2021,11.5
2203000,Powiat człuchowski,2022,10.1
2203000,Powiat człuchowski,2023,10.0
2203000,Powiat człuchowski,2024,9.9
2204000,Powiat gdański,2013,9.5
2204000,Powiat gdański,2014,8.2
2204000,Powiat gdański,2015,6.1
2204000,Powiat gdański,2016,5.4
2204000,Powiat gdański,2017,4.5
2204000,Powiat gdański,2018,4.1
2204000,Powiat gdański,2019,3.7
2204000,Powiat gdański,2020,5.3
2204000,Powiat gdański,2021,4.8
2204000,Powiat gdański,2022,3.7
2204000,Powiat gdański,2023,3.7
2204000,Powiat gdański,2024,3.7
2205000,Powiat kartuski,2013,11.1
2205000,Powiat kartuski,2014,8.0
2205000,Powiat kartuski,2015,5.4
2205000,Powiat kartuski,2016,4.1
2205000,Powiat kartuski,2017,3.4
2205000,Powiat kartuski,2018,2.9
2205000,Powiat kartuski,2019,2.5
2205000,Powiat kartuski,2020,3.8
2205000,Powiat kartuski,2021,3.8
2205000,Powiat kartuski,2022,3.2
2205000,Powiat kartuski,2023,2.6
2205000,Powiat kartuski,2024,2.4
2206000,Powiat kościerski,2013,15.5
2206000,Powiat kościerski,2014,13.2
2206000,Powiat kościerski,2015,10.5
2206000,Powiat kościerski,2016,8.6
2206000,Powiat kościerski,2017,6.7
2206000,Powiat kościerski,2018,6.7
2206000,Powiat kościerski,2019,6.2
2206000,Powiat kościerski,2020,7.9
2206000,Powiat kościerski,2021,7.3
2206000,Powiat kościerski,2022,7.2
2206000,Powiat kościerski,2023,7.4
2206000,Powiat kościerski,2024,7.2
2207000,Powiat kwidzyński,2013,17.1
2207000,Powiat kwidzyński,2014,12.7
2207000,Powiat kwidzyński,2015,9.1
2207000,Powiat kwidzyński,2016,8.4
2207000,Powiat kwidzyński,2017,6.3
2207000,Powiat kwidzyński,2018,5.5
2207000,Powiat kwidzyński,2019,5.6
2207000,Powiat kwidzyński,2020,7.1
2207000,Powiat kwidzyński,2021,7.3
2207000,Powiat kwidzyński,2022,5.9
2207000,Powiat kwidzyński,2023,7.1
2207000,Powiat kwidzyński,2024,7.4
2208000,Powiat lęborski,2013,21.2
2208000,Powiat lęborski,2014,17.1
2208000,Powiat lęborski,2015,14.7
2208000,Powiat lęborski,2016,10.6
2208000,Powiat lęborski,2017,8.0
2208000,Powiat lęborski,2018,8.8
2208000,Powiat lęborski,2019,8.7
2208000,Powiat lęborski,2020,10.6
2208000,Powiat lęborski,2021,10.7
2208000,Powiat lęborski,2022,10.5
2208000,Powiat lęborski,2023,10.6
2208000,Powiat lęborski,2024,10.3
2209000,Powiat malborski,2013,25.6
2209000,Powiat malborski,2014,21.3
2209000,Powiat malborski,2015,19.5
2209000,Powiat malborski,2016,15.7
2209000,Powiat malborski,2017,13.0
2209000,Powiat malborski,2018,12.6
2209000,Powiat malborski,2019,10.0
2209000,Powiat malborski,2020,11.9
2209000,Powiat malborski,2021,9.0
2209000,Powiat malborski,2022,8.5
2209000,Powiat malborski,2023,8.3
2209000,Powiat malborski,2024,8.5
2210000,Powiat nowodworski,2013,30.7
2210000,Powiat nowodworski,2014,26.5
2210000,Powiat nowodworski,2015,23.4
2210000,Powiat nowodworski,2016,18.2
2210000,Powiat nowodworski,2017,13.9
2210000,Powiat nowodworski,2018,13.2
2210000,Powiat nowodworski,2019,12.1
2210000,Powiat nowodworski,2020,15.1
2210000,Powiat nowodworski,2021,13.9
2210000,Powiat nowodworski,2022,12.3
2210000,Powiat nowodworski,2023,11.4
2210000,Powiat nowodworski,2024,10.7
2211000,Powiat pucki,2013,15.4
2211000,Powiat pucki,2014,13.9
2211000,Powiat pucki,2015,12.0
2211000,Powiat pucki,2016,9.9
2211000,Powiat pucki,2017,8.0
2211000,Powiat pucki,2018,7.1
2211000,Powiat pucki,2019,6.8
2211000,Powiat pucki,2020,7.5
2211000,Powiat pucki,2021,6.3
2211000,Powiat pucki,2022,6.0
2211000,Powiat pucki,2023,5.8
2211000,Powiat pucki,2024,5.6
2212000,Powiat słupski,2013,21.7
2212000,Powiat słupski,2014,19.2
2212000,Powiat słupski,2015,15.4
2212000,Powiat słupski,2016,11.9
2212000,Powiat słupski,2017,8.2
2212000,Powiat słupski,2018,6.9
2212000,Powiat słupski,2019,6.4
2212000,Powiat słupski,2020,9.3
2212000,Powiat słupski,2021,10.1
2212000,Powiat słupski,2022,7.8
2212000,Powiat słupski,2023,7.4
2212000,Powiat słupski,2024,7.6
2213000,Powiat starogardzki,2013,19.2
2213000,Powiat starogardzki,2014,15.2
2213000,Powiat starogardzki,2015,11.4
2213000,Powiat starogardzki,2016,8.6
2213000,Powiat starogardzki,2017,5.7
2213000,Powiat starogardzki,2018,5.6
2213000,Powiat starogardzki,2019,5.3
2213000,Powiat starogardzki,2020,7.4
2213000,Powiat starogardzki,2021,6.1
2213000,Powiat starogardzki,2022,5.6
2213000,Powiat starogardzki,2023,5.7
2213000,Powiat starogardzki,2024,5.7
2214000,Powiat tczewski,2013,14.0
2214000,Powiat tczewski,2014,10.8
2214000,Powiat tczewski,2015,9.1
2214000,Powiat tczewski,2016,7.5
2214000,Powiat tczewski,2017,6.9
2214000,Powiat tczewski,2018,6.6
2214000,Powiat tczewski,2019,5.7
2214000,Powiat tczewski,2020,7.9
2214000,Powiat tczewski,2021,6.3
2214000,Powiat tczewski,2022,5.5
2214000,Powiat tczewski,2023,5.9
2214000,Powiat tczewski,2024,5.7
2215000,Powiat wejherowski,2013,15.7
2215000,Powiat wejherowski,2014,14.2
2215000,Powiat wejherowski,2015,11.9
2215000,Powiat wejherowski,2016,9.7
2215000,Powiat wejherowski,2017,7.0
2215000,Powiat wejherowski,2018,6.5
2215000,Powiat wejherowski,2019,5.4
2215000,Powiat wejherowski,2020,6.9
2215000,Powiat wejherowski,2021,5.5
2215000,Powiat wejherowski,2022,5.1
2215000,Powiat wejherowski,2023,5.2
2215000,Powiat wejherowski,2024,5.5
2216000,Powiat sztumski,2013,27.1
