powiat_code,powiat_name,year,total_crimes,total_population,area_km2,population_density,male_population,female_population,gender_ratio,age_15_29,age_30_49,age_50_69,population_change,population_change_pct,crime_rate_per_100k,crime_rate_per_1000,youth_ratio,middle_age_ratio,elderly_ratio,urbanization_category,population_size_category,crime_rate_change,crime_rate_change_pct
3021000,Powiat poznański,2024,5363.0,454283.0,1900.0,239.1,221201.0,233082.0,94.9,69775.0,155740.0,99446.0,5620.0,1.25,1180.54,11.81,0.1536,0.3428,0.2189,suburban,very_large,-199.11000000000013,-14.43
3022000,Powiat rawicki,2024,1032.0,58338.0,553.0,105.49,28761.0,29577.0,97.24,9714.0,17667.0,14218.0,-263.0,-0.45,1769.0,17.69,0.1665,0.3028,0.2437,suburban,medium,19.88000000000011,1.14
3023000,Powiat słupecki,2024,416.0,56994.0,838.0,68.01,28279.0,28715.0,98.48,9314.0,16784.0,14792.0,-270.0,-0.47,729.9,7.3,0.1634,0.2945,0.2595,rural,medium,-106.58000000000004,-12.74
3024000,Powiat szamotulski,2024,1311.0,91631.0,1119.0,81.89,44831.0,46800.0,95.79,14677.0,28605.0,22324.0,-28.0,-0.03,1430.74,14.31,0.1602,0.3122,0.2436,rural,large,37.52999999999997,2.69
3025000,Powiat średzki,2024,830.0,60058.0,623.0,96.4,29533.0,30525.0,96.75,9561.0,18615.0,14398.0,104.0,0.17,1382.0,13.82,0.1592,0.31,0.2397,rural,large,15.950000000000045,1.17
3026000,Powiat śremski,2024,1052.0,60939.0,574.0,106.17,29783.0,31156.0,95.59,10020.0,18470.0,15055.0,-105.0,-0.17,1726.32,17.26,0.1644,0.3031,0.2471,suburban,large,654.96,61.13
3027000,Powiat turecki,2024,1018.0,80513.0,930.0,86.57,39265.0,41248.0,95.19,13100.0,23776.0,21007.0,-477.0,-0.59,1264.39,12.64,0.1627,0.2953,0.2609,rural,large,-64.16999999999985,-4.83
3028000,Powiat wągrowiecki,2024,971.0,68899.0,1040.0,66.25,34065.0,34834.0,97.79,11847.0,20861.0,16977.0,-108.0,-0.16,1409.31,14.09,0.1719,0.3028,0.2464,rural,large,83.3599999999999,6.29
3029000,Powiat wolsztyński,2024,487.0,56446.0,680.0,83.01,27625.0,28821.0,95.85,9677.0,16715.0,13657.0,-226.0,-0.4,862.77,8.63,0.1714,0.2961,0.2419,rural,medium,-77.73000000000002,-8.26
3030000,Powiat wrzesiński,2024,1542.0,78199.0,704.0,111.08,38214.0,39985.0,95.57,12648.0,24469.0,19004.0,-24.0,-0.03,1971.89,19.72,0.1617,0.3129,0.243,suburban,large,607.8400000000001,44.56
3031000,Powiat złotowski,2024,1000.0,66975.0,1661.0,40.32,33022.0,33953.0,97.26,11192.0,20414.0,17102.0,-326.0,-0.48,1493.09,14.93,0.1671,0.3048,0.2553,rural,large,163.24,12.28
3061000,Powiat m. Kalisz,2024,3059.0,91963.0,69.0,1332.8,42643.0,49320.0,86.46,13106.0,26179.0,24659.0,-1174.0,-1.26,3326.34,33.26,0.1425,0.2847,0.2681,metro,large,1207.96,57.02
3062000,Powiat m. Konin,2024,2929.0,66103.0,82.0,806.13,30874.0,35229.0,87.64,8917.0,18530.0,18526.0,-963.0,-1.44,4430.96,44.31,0.1349,0.2803,0.2803,urban,large,250.0,5.98
3063000,Powiat m. Leszno,2024,2380.0,59521.0,32.0,1860.03,28130.0,31391.0,89.61,8820.0,17636.0,15354.0,-530.0,-0.88,3998.59,39.99,0.1482,0.2963,0.258,metro,medium,1210.96,43.44
3064000,Powiat m. Poznań,2024,12198.0,536151.0,262.0,2046.38,250267.0,285884.0,87.54,82196.0,185399.0,115041.0,-2288.0,-0.42,2275.11,22.75,0.1533,0.3458,0.2146,metro,very_large,-404.6700000000001,-15.1
3200000,ZACHODNIOPOMORSKIE,2024,29567.0,,,,,,,,,,,,,,,,,,,,
3201000,Powiat białogardzki,2024,625.0,43964.0,845.0,52.03,21555.0,22409.0,96.19,6964.0,13239.0,11857.0,-409.0,-0.92,1421.62,14.22,0.1584,0.3011,0.2697,rural,medium,-200.99,-12.39
3202000,Powiat choszczeński,2024,992.0,44105.0,1328.0,33.21,21827.0,22278.0,97.98,6997.0,12830.0,12103.0,-317.0,-0.71,2249.18,22.49,0.1586,0.2909,0.2744,rural,medium,470.77999999999975,26.47
3203000,Powiat drawski,2024,846.0,53003.0,1761.0,30.1,25983.0,27020.0,96.16,8283.0,15621.0,14335.0,-513.0,-0.96,1596.14,15.96,0.1563,0.2947,0.2705,rural,medium,58.2800000000002,3.79
3204000,Powiat goleniowski,2024,2136.0,81118.0,1615.0,50.23,39989.0,41129.0,97.23,12870.0,24945.0,21036.0,-245.0,-0.3,2633.2,26.33,0.1587,0.3075,0.2593,rural,large,712.1799999999998,37.07
3205000,Powiat gryficki,2024,1068.0,56095.0,1021.0,54.94,27697.0,28398.0,97.53,8860.0,16697.0,15347.0,-340.0,-0.6,1903.91,19.04,0.1579,0.2977,0.2736,rural,medium,-514.8,-21.28
3206000,Powiat gryfiński,2024,1407.0,76489.0,1869.0,40.93,37778.0,38711.0,97.59,12252.0,22781.0,20929.0,-470.0,-0.61,1839.48,18.39,0.1602,0.2978,0.2736,rural,large,87.90000000000009,5.02
3207000,Powiat kamieński,2024,753.0,43773.0,1008.0,43.43,21356.0,22417.0,95.27,6221.0,13047.0,12400.0,-364.0,-0.82,1720.24,17.2,0.1421,0.2981,0.2833,rural,medium,-44.72000000000003,-2.53
3208000,Powiat kołobrzeski,2024,1114.0,76390.0,728.0,104.93,36387.0,40003.0,90.96,10869.0,22398.0,21592.0,-331.0,-0.43,1458.31,14.58,0.1423,0.2932,0.2827,suburban,large,-702.77,-32.52
3209000,Powiat koszaliński,2024,673.0,64359.0,1648.0,39.05,32039.0,32320.0,99.13,10260.0,19953.0,17441.0,-91.0,-0.14,1045.7,10.46,0.1594,0.31,0.271,rural,large,-723.1099999999999,-40.88
3210000,Powiat myśliborski,2024,1056.0,61756.0,1182.0,52.25,30308.0,31448.0,96.37,9692.0,18552.0,16553.0,-468.0,-0.75,1709.96,17.1,0.1569,0.3004,0.268,rural,large,305.3600000000001,21.74
3211000,Powiat policki,2024,801.0,86834.0,664.0,130.77,42451.0,44383.0,95.65,13408.0,28533.0,21985.0,917.0,1.07,922.45,9.22,0.1544,0.3286,0.2532,suburban,large,-151.83999999999992,-14.13
3212000,Powiat pyrzycki,2024,529.0,35991.0,726.0,49.57,17896.0,18095.0,98.9,5689.0,10398.0,9831.0,-422.0,-1.16,1469.81,14.7,0.1581,0.2889,0.2732,rural,medium,132.37999999999988,9.9
3213000,Powiat sławieński,2024,653.0,52394.0,1043.0,50.23,25537.0,26857.0,95.09,8224.0,15509.0,14238.0,-509.0,-0.96,1246.33,12.46,0.157,0.296,0.2717,rural,medium,-5.019999999999982,-0.4
3214000,Powiat stargardzki,2024,1635.0,118844.0,1523.0,78.03,58243.0,60601.0,96.11,17811.0,37002.0,30660.0,-246.0,-0.21,1375.75,13.76,0.1499,0.3113,0.258,rural,very_large,-176.01999999999998,-11.34
3215000,Powiat szczecinecki,2024,927.0,72023.0,1766.0,40.78,35042.0,36981.0,94.76,11096.0,20875.0,19743.0,-694.0,-0.95,1287.09,12.87,0.1541,0.2898,0.2741,rural,large,-28.970000000000027,-2.2
3216000,Powiat świdwiński,2024,852.0,42754.0,1093.0,39.12,21006.0,21748.0,96.59,6691.0,12415.0,11879.0,-483.0,-1.12,1992.8,19.93,0.1565,0.2904,0.2778,rural,medium,688.3599999999999,52.77
3217000,Powiat wałecki,2024,709.0,49384.0,1415.0,34.9,24052.0,25332.0,94.95,7862.0,14660.0,13303.0,-619.0,-1.24,1435.69,14.36,0.1592,0.2969,0.2694,rural,medium,-448.20000000000005,-23.79
3218000,Powiat łobeski,2024,565.0,32974.0,1065.0,30.96,16350.0,16624.0,98.35,5193.0,9475.0,9122.0,-420.0,-1.26,1713.47,17.13,0.1575,0.2873,0.2766,rural,medium,-221.01,-11.42
3261000,Powiat m. Koszalin,2024,3304.0,105263.0,106.0,993.05,49460.0,55803.0,88.63,13657.0,32820.0,26442.0,-277.0,-0.26,3138.8,31.39,0.1297,0.3118,0.2512,urban,very_large,679.0700000000002,27.61
3262000,Powiat m. Szczecin,2024,8272.0,386706.0,301.0,1284.74,182957.0,203749.0,89.8,53775.0,124853.0,95432.0,-2360.0,-0.61,2139.09,21.39,0.1391,0.3229,0.2468,metro,very_large,-552.48,-20.53
3263000,Powiat m. Świnoujście,2024,650.0,38541.0,202.0,190.8,18431.0,20110.0,91.65,4684.0,11588.0,11036.0,-363.0,-0.93,1686.52,16.87,0.1215,0.3007,0.2863,suburban,medium,-213.02999999999997,-11.21
