powiat_code,powiat_name,year,area_km2
2804000,Powiat elbląski,2014,1416
2804000,Powiat elbląski,2015,1416
2804000,Powiat elbląski,2016,1416
2804000,Powiat elbląski,2017,1416
2804000,Powiat elbląski,2018,1416
2804000,Powiat elbląski,2019,1416
2804000,Powiat elbląski,2020,1416
2804000,Powiat elbląski,2021,1416
2804000,Powiat elbląski,2022,1413
2804000,Powiat elbląski,2023,1413
2804000,Powiat elbląski,2024,1413
2805000,Powiat ełcki,2013,1113
2805000,Powiat ełcki,2014,1113
2805000,Powiat ełcki,2015,1113
2805000,Powiat ełcki,2016,1113
2805000,Powiat ełcki,2017,1113
2805000,Powiat ełcki,2018,1113
2805000,Powiat ełcki,2019,1113
2805000,Powiat ełcki,2020,1113
2805000,Powiat ełcki,2021,1113
2805000,Powiat ełcki,2022,1113
2805000,Powiat ełcki,2023,1113
2805000,Powiat ełcki,2024,1113
2806000,Powiat giżycki,2013,1120
2806000,Powiat giżycki,2014,1120
2806000,Powiat giżycki,2015,1120
2806000,Powiat giżycki,2016,1120
2806000,Powiat giżycki,2017,1120
2806000,Powiat giżycki,2018,1120
2806000,Powiat giżycki,2019,1120
2806000,Powiat giżycki,2020,1120
2806000,Powiat giżycki,2021,1120
2806000,Powiat giżycki,2022,1120
2806000,Powiat giżycki,2023,1120
2806000,Powiat giżycki,2024,1120
2807000,Powiat iławski,2013,1385
2807000,Powiat iławski,2014,1385
2807000,Powiat iławski,2015,1385
2807000,Powiat iławski,2016,1385
2807000,Powiat iławski,2017,1385
2807000,Powiat iławski,2018,1385
2807000,Powiat iławski,2019,1385
2807000,Powiat iławski,2020,1385
2807000,Powiat iławski,2021,1385
2807000,Powiat iławski,2022,1385
2807000,Powiat iławski,2023,1385
2807000,Powiat iławski,2024,1385
2808000,Powiat kętrzyński,2013,1213
2808000,Powiat kętrzyński,2014,1213
2808000,Powiat kętrzyński,2015,1213
2808000,Powiat kętrzyński,2016,1213
2808000,Powiat kętrzyński,2017,1213
2808000,Powiat kętrzyński,2018,1213
2808000,Powiat kętrzyński,2019,1213
2808000,Powiat kętrzyński,2020,1213
2808000,Powiat kętrzyński,2021,1213
2808000,Powiat kętrzyński,2022,1213
2808000,Powiat kętrzyński,2023,1213
2808000,Powiat kętrzyński,2024,1213
2809000,Powiat lidzbarski,2013,925
2809000,Powiat lidzbarski,2014,925
2809000,Powiat lidzbarski,2015,925
2809000,Powiat lidzbarski,2016,925
2809000,Powiat lidzbarski,2017,925
2809000,Powiat lidzbarski,2018,925
2809000,Powiat lidzbarski,2019,925
2809000,Powiat lidzbarski,2020,925
2809000,Powiat lidzbarski,2021,925
2809000,Powiat lidzbarski,2022,925
2809000,Powiat lidzbarski,2023,925
2809000,Powiat lidzbarski,2024,925
2810000,Powiat mrągowski,2013,1065
2810000,Powiat mrągowski,2014,1065
2810000,Powiat mrągowski,2015,1065
2810000,Powiat mrągowski,2016,1065
2810000,Powiat mrągowski,2017,1065
2810000,Powiat mrągowski,2018,1065
2810000,Powiat mrągowski,2019,1065
2810000,Powiat mrągowski,2020,1065
2810000,Powiat mrągowski,2021,1065
2810000,Powiat mrągowski,2022,1065
2810000,Powiat mrągowski,2023,1065
2810000,Powiat mrągowski,2024,1065
2811000,Powiat nidzicki,2013,961
2811000,Powiat nidzicki,2014,961
2811000,Powiat nidzicki,2015,961
2811000,Powiat nidzicki,2016,961
2811000,Powiat nidzicki,2017,961
2811000,Powiat nidzicki,2018,961
2811000,Powiat nidzicki,2019,961
2811000,Powiat nidzicki,2020,961
2811000,Powiat nidzicki,2021,961
2811000,Powiat nidzicki,2022,961
2811000,Powiat nidzicki,2023,961
2811000,Powiat nidzicki,2024,961
2812000,Powiat nowomiejski,2013,694
2812000,Powiat nowomiejski,2014,694
2812000,Powiat nowomiejski,2015,694
2812000,Powiat nowomiejski,2016,694
2812000,Powiat nowomiejski,2017,694
2812000,Powiat nowomiejski,2018,694
2812000,Powiat nowomiejski,2019,694
2812000,Powiat nowomiejski,2020,694
2812000,Powiat nowomiejski,2021,694
2812000,Powiat nowomiejski,2022,694
2812000,Powiat nowomiejski,2023,694
2812000,Powiat nowomiejski,2024,694
2813000,Powiat olecki,2013,874
2813000,Powiat olecki,2014,874
2813000,Powiat olecki,2015,874
2813000,Powiat olecki,2016,874
2813000,Powiat olecki,2017,874
2813000,Powiat olecki,2018,874
2813000,Powiat olecki,2019,874
2813000,Powiat olecki,2020,874
2813000,Powiat olecki,2021,874
2813000,Powiat olecki,2022,874
2813000,Powiat olecki,2023,874
2813000,Powiat olecki,2024,874
2814000,Powiat olsztyński,2013,2837
2814000,Powiat olsztyński,2014,2837
2814000,Powiat olsztyński,2015,2837
2814000,Powiat olsztyński,2016,2837
2814000,Powiat olsztyński,2017,2837
2814000,Powiat olsztyński,2018,2837
2814000,Powiat olsztyński,2019,2837
2814000,Powiat olsztyński,2020,2837
2814000,Powiat olsztyński,2021,2837
2814000,Powiat olsztyński,2022,2838
2814000,Powiat olsztyński,2023,2838
2814000,Powiat olsztyński,2024,2838
2815000,Powiat ostródzki,2013,1766
2815000,Powiat ostródzki,2014,1766
2815000,Powiat ostródzki,2015,1766
2815000,Powiat ostródzki,2016,1766
2815000,Powiat ostródzki,2017,1766
2815000,Powiat ostródzki,2018,1766
2815000,Powiat ostródzki,2019,1766
2815000,Powiat ostródzki,2020,1766
2815000,Powiat ostródzki,2021,1766
2815000,Powiat ostródzki,2022,1767
2815000,Powiat ostródzki,2023,1767
2815000,Powiat ostródzki,2024,1767
2816000,Powiat piski,2013,1775
2816000,Powiat piski,2014,1775
2816000,Powiat piski,2015,1775
2816000,Powiat piski,2016,1775
2816000,Powiat piski,2017,1775
2816000,Powiat piski,2018,1775
2816000,Powiat piski,2019,1775
2816000,Powiat piski,2020,1775
2816000,Powiat piski,2021,1775
2816000,Powiat piski,2022,1775
2816000,Powiat piski,2023,1775
2816000,Powiat piski,2024,1775
2817000,Powiat szczycieński,2013,1933
2817000,Powiat szczycieński,2014,1933
2817000,Powiat szczycieński,2015,1933
2817000,Powiat szczycieński,2016,1933
2817000,Powiat szczycieński,2017,1933
2817000,Powiat szczycieński,2018,1933
2817000,Powiat szczycieński,2019,1933
2817000,Powiat szczycieński,2020,1933
2817000,Powiat szczycieński,2021,1933
2817000,Powiat szczycieński,2022,1933
2817000,Powiat szczycieński,2023,1933
2817000,Powiat szczycieński,2024,1933
2818000,Powiat gołdapski,2013,772
2818000,Powiat gołdapski,2014,772
2818000,Powiat gołdapski,2015,772
2818000,Powiat gołdapski,2016,772
2818000,Powiat gołdapski,2017,772
2818000,Powiat gołdapski,2018,772
2818000,Powiat gołdapski,2019,772
2818000,Powiat gołdapski,2020,772
2818000,Powiat gołdapski,2021,772
2818000,Powiat gołdapski,2022,772
2818000,Powiat gołdapski,2023,772
2818000,Powiat gołdapski,2024,772
2819000,Powiat węgorzewski,2013,693
2819000,Powiat węgorzewski,2014,693
2819000,Powiat węgorzewski,2015,693
2819000,Powiat węgorzewski,2016,693
2819000,Powiat węgorzewski,2017,693
2819000,Powiat węgorzewski,2018,693
2819000,Powiat węgorzewski,2019,693
2819000,Powiat węgorzewski,2020,693
2819000,Powiat węgorzewski,2021,693
2819000,Powiat węgorzewski,2022,693
2819000,Powiat węgorzewski,2023,693
2819000,Powiat węgorzewski,2024,693
2861000,Powiat m. Elbląg,2013,80
2861000,Powiat m. Elbląg,2014,80
2861000,Powiat m. Elbląg,2015,80
2861000,Powiat m. Elbląg,2016,80
2861000,Powiat m. Elbląg,2017,80
2861000,Powiat m. Elbląg,2018,80
2861000,Powiat m. Elbląg,2019,80
2861000,Powiat m. Elbląg,2020,80
2861000,Powiat m. Elbląg,2021,80
2861000,Powiat m. Elbląg,2022,80
2861000,Powiat m. Elbląg,2023,80
2861000,Powiat m. Elbląg,2024,80
2862000,Powiat m. Olsztyn,2013,88
2862000,Powiat m. Olsztyn,2014,88
2862000,Powiat m. Olsztyn,2015,88
2862000,Powiat m. Olsztyn,2016,88
2862000,Powiat m. Olsztyn,2017,88
2862000,Powiat m. Olsztyn,2018,88
2862000,Powiat m. Olsztyn,2019,88
2862000,Powiat m. Olsztyn,2020,88
2862000,Powiat m. Olsztyn,2021,88
2862000,Powiat m. Olsztyn,2022,88
2862000,Powiat m. Olsztyn,2023,88
2862000,Powiat m. Olsztyn,2024,88
3001000,Powiat chodzieski,2013,685
3001000,Powiat chodzieski,2014,685
3001000,Powiat chodzieski,2015,685
3001000,Powiat chodzieski,2016,685
3001000,Powiat chodzieski,2017,685
3001000,Powiat chodzieski,2018,685
3001000,Powiat chodzieski,2019,685
3001000,Powiat chodzieski,2020,685
3001000,Powiat chodzieski,2021,685
3001000,Powiat chodzieski,2022,685
3001000,Powiat chodzieski,2023,685
3001000,Powiat chodzieski,2024,685
3002000,Powiat czarnkowsko-trzcianecki,2013,1806
3002000,Powiat czarnkowsko-trzcianecki,2014,1806
3002000,Powiat czarnkowsko-trzcianecki,2015,1806
3002000,Powiat czarnkowsko-trzcianecki,2016,1806
3002000,Powiat czarnkowsko-trzcianecki,2017,1806
3002000,Powiat czarnkowsko-trzcianecki,2018,1806
3002000,Powiat czarnkowsko-trzcianecki,2019,1806
3002000,Powiat czarnkowsko-trzcianecki,2020,1806
3002000,Powiat czarnkowsko-trzcianecki,2021,1806
3002000,Powiat czarnkowsko-trzcianecki,2022,1808
3002000,Powiat czarnkowsko-trzcianecki,2023,1808
3002000,Powiat czarnkowsko-trzcianecki,2024,1808
3003000,Powiat gnieźnieński,2013,1255
3003000,Powiat gnieźnieński,2014,1255
3003000,Powiat gnieźnieński,2015,1255
3003000,Powiat gnieźnieński,2016,1255
3003000,Powiat gnieźnieński,2017,1255
3003000,Powiat gnieźnieński,2018,1255
3003000,Powiat gnieźnieński,2019,1255
3003000,Powiat gnieźnieński,2020,1255
3003000,Powiat gnieźnieński,2021,1255
3003000,Powiat gnieźnieński,2022,1255
3003000,Powiat gnieźnieński,2023,1255
3003000,Powiat gnieźnieński,2024,1255
3004000,Powiat gostyński,2013,810
3004000,Powiat gostyński,2014,810
3004000,Powiat gostyński,2015,810
3004000,Powiat gostyński,2016,810
3004000,Powiat gostyński,2017,810
3004000,Powiat gostyński,2018,810
3004000,Powiat gostyński,2019,810
3004000,Powiat gostyński,2020,810
3004000,Powiat gostyński,2021,810
3004000,Powiat gostyński,2022,810
3004000,Powiat gostyński,2023,810
3004000,Powiat gostyński,2024,810
3005000,Powiat grodziski,2013,642
3005000,Powiat grodziski,2014,642
3005000,Powiat grodziski,2015,642
3005000,Powiat grodziski,2016,642
3005000,Powiat grodziski,2017,642
3005000,Powiat grodziski,2018,642
3005000,Powiat grodziski,2019,642
3005000,Powiat grodziski,2020,642
3005000,Powiat grodziski,2021,642
3005000,Powiat grodziski,2022,644
3005000,Powiat grodziski,2023,644
3005000,Powiat grodziski,2024,644
3006000,Powiat jarociński,2013,587
3006000,Powiat jarociński,2014,587
3006000,Powiat jarociński,2015,587
3006000,Powiat jarociński,2016,587
3006000,Powiat jarociński,2017,587
3006000,Powiat jarociński,2018,587
3006000,Powiat jarociński,2019,587
3006000,Powiat jarociński,2020,587
3006000,Powiat jarociński,2021,587
3006000,Powiat jarociński,2022,588
3006000,Powiat jarociński,2023,588
3006000,Powiat jarociński,2024,588
3007000,Powiat kaliski,2013,1160
3007000,Powiat kaliski,2014,1160
3007000,Powiat kaliski,2015,1160
3007000,Powiat kaliski,2016,1160
3007000,Powiat kaliski,2017,1160
3007000,Powiat kaliski,2018,1160
3007000,Powiat kaliski,2019,1160
3007000,Powiat kaliski,2020,1160
3007000,Powiat kaliski,2021,1160
3007000,Powiat kaliski,2022,1160
3007000,Powiat kaliski,2023,1160
3007000,Powiat kaliski,2024,1160
3008000,Powiat kępiński,2013,608
3008000,Powiat kępiński,2014,608
3008000,Powiat kępiński,2015,608
3008000,Powiat kępiński,2016,608
3008000,Powiat kępiński,2017,608
3008000,Powiat kępiński,2018,608
3008000,Powiat kępiński,2019,608
3008000,Powiat kępiński,2020,608
3008000,Powiat kępiński,2021,608
3008000,Powiat kępiński,2022,608
3008000,Powiat kępiński,2023,608
3008000,Powiat kępiński,2024,608
3009000,Powiat kolski,2013,1011
3009000,Powiat kolski,2014,1011
3009000,Powiat kolski,2015,1011
3009000,Powiat kolski,2016,1011
3009000,Powiat kolski,2017,1011
3009000,Powiat kolski,2018,1011
3009000,Powiat kolski,2019,1011
3009000,Powiat kolski,2020,1011
3009000,Powiat kolski,2021,1011
3009000,Powiat kolski,2022,1011
3009000,Powiat kolski,2023,1011
3009000,Powiat kolski,2024,1011
3010000,Powiat koniński,2013,1578
3010000,Powiat koniński,2014,1578
3010000,Powiat koniński,2015,1578
3010000,Powiat koniński,2016,1578
3010000,Powiat koniński,2017,1578
3010000,Powiat koniński,2018,1578
3010000,Powiat koniński,2019,1578
3010000,Powiat koniński,2020,1578
3010000,Powiat koniński,2021,1578
3010000,Powiat koniński,2022,1578
3010000,Powiat koniński,2023,1578
3010000,Powiat koniński,2024,1578
3011000,Powiat kościański,2013,722
3011000,Powiat kościański,2014,722
3011000,Powiat kościański,2015,722
3011000,Powiat kościański,2016,722
3011000,Powiat kościański,2017,722
3011000,Powiat kościański,2018,722
3011000,Powiat kościański,2019,722
3011000,Powiat kościański,2020,722
3011000,Powiat kościański,2021,722
3011000,Powiat kościański,2022,722
3011000,Powiat kościański,2023,722
3011000,Powiat kościański,2024,722
3012000,Powiat krotoszyński,2013,714
3012000,Powiat krotoszyński,2014,714
3012000,Powiat krotoszyński,2015,714
3012000,Powiat krotoszyński,2016,714
3012000,Powiat krotoszyński,2017,714
3012000,Powiat krotoszyński,2018,714
3012000,Powiat krotoszyński,2019,714
3012000,Powiat krotoszyński,2020,714
3012000,Powiat krotoszyński,2021,714
3012000,Powiat krotoszyński,2022,714
3012000,Powiat krotoszyński,2023,714
3012000,Powiat krotoszyński,2024,714
3013000,Powiat leszczyński,2013,806
3013000,Powiat leszczyński,2014,806
3013000,Powiat leszczyński,2015,806
3013000,Powiat leszczyński,2016,806
3013000,Powiat leszczyński,2017,806
3013000,Powiat leszczyński,2018,806
3013000,Powiat leszczyński,2019,806
3013000,Powiat leszczyński,2020,806
3013000,Powiat leszczyński,2021,806
3013000,Powiat leszczyński,2022,806
3013000,Powiat leszczyński,2023,806
3013000,Powiat leszczyński,2024,806
3014000,Powiat międzychodzki,2013,736
3014000,Powiat międzychodzki,2014,736
3014000,Powiat międzychodzki,2015,736
3014000,Powiat międzychodzki,2016,736
3014000,Powiat międzychodzki,2017,736
3014000,Powiat międzychodzki,2018,736
3014000,Powiat międzychodzki,2019,736
3014000,Powiat międzychodzki,2020,736
3014000,Powiat międzychodzki,2021,736
3014000,Powiat międzychodzki,2022,736
3014000,Powiat międzychodzki,2023,736
3014000,Powiat międzychodzki,2024,736
3015000,Powiat nowotomyski,2013,1014
3015000,Powiat nowotomyski,2014,1014
3015000,Powiat nowotomyski,2015,1014
3015000,Powiat nowotomyski,2016,1014
3015000,Powiat nowotomyski,2017,1014
3015000,Powiat nowotomyski,2018,1014
3015000,Powiat nowotomyski,2019,1014
3015000,Powiat nowotomyski,2020,1014
3015000,Powiat nowotomyski,2021,1014
3015000,Powiat nowotomyski,2022,1012
3015000,Powiat nowotomyski,2023,1012
3015000,Powiat nowotomyski,2024,1012
3016000,Powiat obornicki,2013,711
3016000,Powiat obornicki,2014,711
3016000,Powiat obornicki,2015,711
3016000,Powiat obornicki,2016,711
3016000,Powiat obornicki,2017,711
3016000,Powiat obornicki,2018,711
3016000,Powiat obornicki,2019,711
3016000,Powiat obornicki,2020,711
3016000,Powiat obornicki,2021,711
3016000,Powiat obornicki,2022,711
3016000,Powiat obornicki,2023,711
3016000,Powiat obornicki,2024,711
3017000,Powiat ostrowski,2013,1160
3017000,Powiat ostrowski,2014,1160
3017000,Powiat ostrowski,2015,1160
3017000,Powiat ostrowski,2016,1160
3017000,Powiat ostrowski,2017,1160
3017000,Powiat ostrowski,2018,1160
3017000,Powiat ostrowski,2019,1160
3017000,Powiat ostrowski,2020,1160
3017000,Powiat ostrowski,2021,1160
3017000,Powiat ostrowski,2022,1160
3017000,Powiat ostrowski,2023,1160
3017000,Powiat ostrowski,2024,1160
3018000,Powiat ostrzeszowski,2013,773
3018000,Powiat ostrzeszowski,2014,773
3018000,Powiat ostrzeszowski,2015,773
3018000,Powiat ostrzeszowski,2016,773
3018000,Powiat ostrzeszowski,2017,773
3018000,Powiat ostrzeszowski,2018,773
3018000,Powiat ostrzeszowski,2019,773
3018000,Powiat ostrzeszowski,2020,773
3018000,Powiat ostrzeszowski,2021,773
3018000,Powiat ostrzeszowski,2022,773
3018000,Powiat ostrzeszowski,2023,773
3018000,Powiat ostrzeszowski,2024,773
3019000,Powiat pilski,2013,1268
3019000,Powiat pilski,2014,1268
3019000,Powiat pilski,2015,1268
3019000,Powiat pilski,2016,1268
3019000,Powiat pilski,2017,1268
3019000,Powiat pilski,2018,1268
3019000,Powiat pilski,2019,1268
3019000,Powiat pilski,2020,1268
3019000,Powiat pilski,2021,1268
3019000,Powiat pilski,2022,1266
3019000,Powiat pilski,2023,1266
3019000,Powiat pilski,2024,1266
3020000,Powiat pleszewski,2013,713
3020000,Powiat pleszewski,2014,713
3020000,Powiat pleszewski,2015,713
3020000,Powiat pleszewski,2016,713
3020000,Powiat pleszewski,2017,713
3020000,Powiat pleszewski,2018,713
3020000,Powiat pleszewski,2019,713
3020000,Powiat pleszewski,2020,713
3020000,Powiat pleszewski,2021,713
3020000,Powiat pleszewski,2022,713
3020000,Powiat pleszewski,2023,713
3020000,Powiat pleszewski,2024,713
3021000,Powiat poznański,2013,1900
3021000,Powiat poznański,2014,1900
3021000,Powiat poznański,2015,1900
3021000,Powiat poznański,2016,1900
3021000,Powiat poznański,2017,1900
3021000,Powiat poznański,2018,1900
3021000,Powiat poznański,2019,1900
3021000,Powiat poznański,2020,1900
3021000,Powiat poznański,2021,1900
3021000,Powiat poznański,2022,1900
3021000,Powiat poznański,2023,1900
3021000,Powiat poznański,2024,1900
3022000,Powiat rawicki,2013,554
3022000,Powiat rawicki,2014,554
3022000,Powiat rawicki,2015,554
3022000,Powiat rawicki,2016,554
3022000,Powiat rawicki,2017,554
3022000,Powiat rawicki,2018,554
3022000,Powiat rawicki,2019,554
3022000,Powiat rawicki,2020,554
3022000,Powiat rawicki,2021,554
3022000,Powiat rawicki,2022,553
3022000,Powiat rawicki,2023,553
3022000,Powiat rawicki,2024,553
3023000,Powiat słupecki,2013,838
3023000,Powiat słupecki,2014,838
3023000,Powiat słupecki,2015,838
3023000,Powiat słupecki,2016,838
3023000,Powiat słupecki,2017,838
3023000,Powiat słupecki,2018,838
3023000,Powiat słupecki,2019,838
3023000,Powiat słupecki,2020,838
3023000,Powiat słupecki,2021,838
3023000,Powiat słupecki,2022,838
3023000,Powiat słupecki,2023,838
3023000,Powiat słupecki,2024,838
3024000,Powiat szamotulski,2013,1119
3024000,Powiat szamotulski,2014,1119
3024000,Powiat szamotulski,2015,1119
3024000,Powiat szamotulski,2016,1119
3024000,Powiat szamotulski,2017,1119
3024000,Powiat szamotulski,2018,1119
3024000,Powiat szamotulski,2019,1119
3024000,Powiat szamotulski,2020,1119
3024000,Powiat szamotulski,2021,1119
3024000,Powiat szamotulski,2022,1119
3024000,Powiat szamotulski,2023,1119
3024000,Powiat szamotulski,2024,1119
3025000,Powiat średzki,2013,624
3025000,Powiat średzki,2014,624
3025000,Powiat średzki,2015,624
3025000,Powiat średzki,2016,624
3025000,Powiat średzki,2017,624
3025000,Powiat średzki,2018,624
3025000,Powiat średzki,2019,624
3025000,Powiat średzki,2020,624
3025000,Powiat średzki,2021,624
3025000,Powiat średzki,2022,623
3025000,Powiat średzki,2023,623
3025000,Powiat średzki,2024,623
3026000,Powiat śremski,2013,574
3026000,Powiat śremski,2014,574
3026000,Powiat śremski,2015,574
3026000,Powiat śremski,2016,574
3026000,Powiat śremski,2017,574
3026000,Powiat śremski,2018,574
3026000,Powiat śremski,2019,574
3026000,Powiat śremski,2020,574
3026000,Powiat śremski,2021,574
3026000,Powiat śremski,2022,574
3026000,Powiat śremski,2023,574
3026000,Powiat śremski,2024,574
3027000,Powiat turecki,2013,929
3027000,Powiat turecki,2014,929
3027000,Powiat turecki,2015,929
3027000,Powiat turecki,2016,929
3027000,Powiat turecki,2017,929
3027000,Powiat turecki,2018,929
3027000,Powiat turecki,2019,929
3027000,Powiat turecki,2020,929
3027000,Powiat turecki,2021,929
3027000,Powiat turecki,2022,930
3027000,Powiat turecki,2023,930
3027000,Powiat turecki,2024,930
3028000,Powiat wągrowiecki,2013,1040
3028000,Powiat wągrowiecki,2014,1040
3028000,Powiat wągrowiecki,2015,1040
3028000,Powiat wągrowiecki,2016,1040
3028000,Powiat wągrowiecki,2017,1040
3028000,Powiat wągrowiecki,2018,1040
3028000,Powiat wągrowiecki,2019,1040
3028000,Powiat wągrowiecki,2020,1040
3028000,Powiat wągrowiecki,2021,1040
3028000,Powiat wągrowiecki,2022,1040
3028000,Powiat wągrowiecki,2023,1040
3028000,Powiat wągrowiecki,2024,1040
3029000,Powiat wolsztyński,2013,680
3029000,Powiat wolsztyński,2014,680
3029000,Powiat wolsztyński,2015,680
3029000,Powiat wolsztyński,2016,680
3029000,Powiat wolsztyński,2017,680
3029000,Powiat wolsztyński,2018,680
3029000,Powiat wolsztyński,2019,680
3029000,Powiat wolsztyński,2020,680
3029000,Powiat wolsztyński,2021,680
3029000,Powiat wolsztyński,2022,680
3029000,Powiat wolsztyński,2023,680
3029000,Powiat wolsztyński,2024,680
3030000,Powiat wrzesiński,2013,704
3030000,Powiat wrzesiński,2014,704
3030000,Powiat wrzesiński,2015,704
3030000,Powiat wrzesiński,2016,704
3030000,Powiat wrzesiński,2017,704
3030000,Powiat wrzesiński,2018,704
3030000,Powiat wrzesiński,2019,704
3030000,Powiat wrzesiński,2020,704
3030000,Powiat wrzesiński,2021,704
3030000,Powiat wrzesiński,2022,704
3030000,Powiat wrzesiński,2023,704
3030000,Powiat wrzesiński,2024,704
3031000,Powiat złotowski,2013,1660
3031000,Powiat złotowski,2014,1660
3031000,Powiat złotowski,2015,1660
3031000,Powiat złotowski,2016,1660
3031000,Powiat złotowski,2017,1660
3031000,Powiat złotowski,2018,1660
3031000,Powiat złotowski,2019,1660
3031000,Powiat złotowski,2020,1660
3031000,Powiat złotowski,2021,1660
3031000,Powiat złotowski,2022,1661
3031000,Powiat złotowski,2023,1661
3031000,Powiat złotowski,2024,1661
3061000,Powiat m. Kalisz,2013,69
3061000,Powiat m. Kalisz,2014,69
3061000,Powiat m. Kalisz,2015,69
3061000,Powiat m. Kalisz,2016,69
3061000,Powiat m. Kalisz,2017,69
3061000,Powiat m. Kalisz,2018,69
3061000,Powiat m. Kalisz,2019,69
3061000,Powiat m. Kalisz,2020,69
3061000,Powiat m. Kalisz,2021,69
3061000,Powiat m. Kalisz,2022,69
3061000,Powiat m. Kalisz,2023,69
3061000,Powiat m. Kalisz,2024,69
3062000,Powiat m. Konin,2013,82
3062000,Powiat m. Konin,2014,82
3062000,Powiat m. Konin,2015,82
3062000,Powiat m. Konin,2016,82
3062000,Powiat m. Konin,2017,82
3062000,Powiat m. Konin,2018,82
3062000,Powiat m. Konin,2019,82
3062000,Powiat m. Konin,2020,82
3062000,Powiat m. Konin,2021,82
3062000,Powiat m. Konin,2022,82
3062000,Powiat m. Konin,2023,82
3062000,Powiat m. Konin,2024,82
3063000,Powiat m. Leszno,2013,32
3063000,Powiat m. Leszno,2014,32
3063000,Powiat m. Leszno,2015,32
3063000,Powiat m. Leszno,2016,32
3063000,Powiat m. Leszno,2017,32
3063000,Powiat m. Leszno,2018,32
3063000,Powiat m. Leszno,2019,32
3063000,Powiat m. Leszno,2020,32
3063000,Powiat m. Leszno,2021,32
3063000,Powiat m. Leszno,2022,32
3063000,Powiat m. Leszno,2023,32
3063000,Powiat m. Leszno,2024,32
3064000,Powiat m. Poznań,2013,262
3064000,Powiat m. Poznań,2014,262
3064000,Powiat m. Poznań,2015,262
3064000,Powiat m. Poznań,2016,262
3064000,Powiat m. Poznań,2017,262
3064000,Powiat m. Poznań,2018,262
3064000,Powiat m. Poznań,2019,262
3064000,Powiat m. Poznań,2020,262
3064000,Powiat m. Poznań,2021,262
3064000,Powiat m. Poznań,2022,262
3064000,Powiat m. Poznań,2023,262
3064000,Powiat m. Poznań,2024,262
3201000,Powiat białogardzki,2013,845
3201000,Powiat białogardzki,2014,845
3201000,Powiat białogardzki,2015,845
3201000,Powiat białogardzki,2016,845
3201000,Powiat białogardzki,2017,845
3201000,Powiat białogardzki,2018,845
3201000,Powiat białogardzki,2019,845
3201000,Powiat białogardzki,2020,845
3201000,Powiat białogardzki,2021,845
3201000,Powiat białogardzki,2022,846
3201000,Powiat białogardzki,2023,845
3201000,Powiat białogardzki,2024,845
3202000,Powiat choszczeński,2013,1328
3202000,Powiat choszczeński,2014,1328
3202000,Powiat choszczeński,2015,1328
3202000,Powiat choszczeński,2016,1328
3202000,Powiat choszczeński,2017,1328
3202000,Powiat choszczeński,2018,1328
3202000,Powiat choszczeński,2019,1328
3202000,Powiat choszczeński,2020,1328
3202000,Powiat choszczeński,2021,1328
3202000,Powiat choszczeński,2022,1328
3202000,Powiat choszczeński,2023,1328
3202000,Powiat choszczeński,2024,1328
3203000,Powiat drawski,2013,1764
3203000,Powiat drawski,2014,1764
3203000,Powiat drawski,2015,1764
3203000,Powiat drawski,2016,1764
3203000,Powiat drawski,2017,1764
3203000,Powiat drawski,2018,1764
3203000,Powiat drawski,2019,1764
3203000,Powiat drawski,2020,1764
3203000,Powiat drawski,2021,1764
3203000,Powiat drawski,2022,1764
3203000,Powiat drawski,2023,1764
3203000,Powiat drawski,2024,1761
3204000,Powiat goleniowski,2013,1616
3204000,Powiat goleniowski,2014,1616
3204000,Powiat goleniowski,2015,1616
3204000,Powiat goleniowski,2016,1616
3204000,Powiat goleniowski,2017,1616
3204000,Powiat goleniowski,2018,1616
3204000,Powiat goleniowski,2019,1616
3204000,Powiat goleniowski,2020,1616
3204000,Powiat goleniowski,2021,1616
3204000,Powiat goleniowski,2022,1615
3204000,Powiat goleniowski,2023,1615
3204000,Powiat goleniowski,2024,1615
3205000,Powiat gryficki,2013,1017
3205000,Powiat gryficki,2014,1017
3205000,Powiat gryficki,2015,1017
3205000,Powiat gryficki,2016,1017
3205000,Powiat gryficki,2017,1017
3205000,Powiat gryficki,2018,1017
3205000,Powiat gryficki,2019,1021
3205000,Powiat gryficki,2020,1021
3205000,Powiat gryficki,2021,1021
3205000,Powiat gryficki,2022,1021
3205000,Powiat gryficki,2023,1021
3205000,Powiat gryficki,2024,1021
3206000,Powiat gryfiński,2013,1870
3206000,Powiat gryfiński,2014,1870
3206000,Powiat gryfiński,2015,1870
3206000,Powiat gryfiński,2016,1870
3206000,Powiat gryfiński,2017,1870
3206000,Powiat gryfiński,2018,1870
3206000,Powiat gryfiński,2019,1870
3206000,Powiat gryfiński,2020,1870
3206000,Powiat gryfiński,2021,1870
3206000,Powiat gryfiński,2022,1869
3206000,Powiat gryfiński,2023,1869
3206000,Powiat gryfiński,2024,1869
3207000,Powiat kamieński,2013,1003
3207000,Powiat kamieński,2014,1003
3207000,Powiat kamieński,2015,1003
3207000,Powiat kamieński,2016,1003
3207000,Powiat kamieński,2017,1003
3207000,Powiat kamieński,2018,1003
3207000,Powiat kamieński,2019,1007
3207000,Powiat kamieński,2020,1007
3207000,Powiat kamieński,2021,1007
3207000,Powiat kamieński,2022,1008
3207000,Powiat kamieński,2023,1008
3207000,Powiat kamieński,2024,1008
3208000,Powiat kołobrzeski,2013,725
3208000,Powiat kołobrzeski,2014,725
