powiat_code,powiat_name,year,total_population
0201000,Powiat bolesławiecki,2013,90306
0201000,Powiat bolesławiecki,2014,90346
0201000,Powiat bolesławiecki,2015,90199
0201000,Powiat bolesławiecki,2016,90180
0201000,Powiat bolesławiecki,2017,90173
0201000,Powiat bolesławiecki,2018,90200
0201000,Powiat bolesławiecki,2019,90103
0201000,Powiat bolesławiecki,2020,88524
0201000,Powiat bolesławiecki,2021,88275
0201000,Powiat bolesławiecki,2022,87922
0201000,Powiat bolesławiecki,2023,87642
0201000,Powiat bolesławiecki,2024,87255
0202000,Powiat dzierżoniowski,2013,104613
0202000,Powiat dzierżoniowski,2014,104075
0202000,Powiat dzierżoniowski,2015,103349
0202000,Powiat dzierżoniowski,2016,102649
0202000,Powiat dzierżoniowski,2017,102077
0202000,Powiat dzierżoniowski,2018,101437
0202000,Powiat dzierżoniowski,2019,100813
0202000,Powiat dzierżoniowski,2020,97985
0202000,Powiat dzierżoniowski,2021,96884
0202000,Powiat dzierżoniowski,2022,95863
0202000,Powiat dzierżoniowski,2023,94740
0202000,Powiat dzierżoniowski,2024,93863
0203000,Powiat głogowski,2013,90302
0203000,Powiat głogowski,2014,90222
0203000,Powiat głogowski,2015,90205
0203000,Powiat głogowski,2016,89989
0203000,Powiat głogowski,2017,89933
0203000,Powiat głogowski,2018,89541
0203000,Powiat głogowski,2019,89102
0203000,Powiat głogowski,2020,86797
0203000,Powiat głogowski,2021,86376
0203000,Powiat głogowski,2022,85689
0203000,Powiat głogowski,2023,85043
0203000,Powiat głogowski,2024,84387
0204000,Powiat górowski,2013,36391
0204000,Powiat górowski,2014,36236
0204000,Powiat górowski,2015,35940
0204000,Powiat górowski,2016,35715
0204000,Powiat górowski,2017,35473
0204000,Powiat górowski,2018,35182
0204000,Powiat górowski,2019,34870
0204000,Powiat górowski,2020,33376
0204000,Powiat górowski,2021,33027
0204000,Powiat górowski,2022,32738
0204000,Powiat górowski,2023,32459
0204000,Powiat górowski,2024,32054
0205000,Powiat jaworski,2013,52070
0205000,Powiat jaworski,2014,51796
0205000,Powiat jaworski,2015,51451
0205000,Powiat jaworski,2016,51176
0205000,Powiat jaworski,2017,50947
0205000,Powiat jaworski,2018,50545
0205000,Powiat jaworski,2019,50116
0205000,Powiat jaworski,2020,48626
0205000,Powiat jaworski,2021,48029
0205000,Powiat jaworski,2022,47584
0205000,Powiat jaworski,2023,47213
0205000,Powiat jaworski,2024,46822
0206000,Powiat karkonoski,2013,65171
0206000,Powiat karkonoski,2014,64969
0206000,Powiat karkonoski,2015,64599
0206000,Powiat karkonoski,2016,64395
0206000,Powiat karkonoski,2017,64178
0206000,Powiat karkonoski,2018,63855
0206000,Powiat karkonoski,2019,63591
0206000,Powiat karkonoski,2020,61884
0206000,Powiat karkonoski,2021,61469
0206000,Powiat karkonoski,2022,61016
0206000,Powiat karkonoski,2023,60438
0206000,Powiat karkonoski,2024,59864
0207000,Powiat kamiennogórski,2013,45039
0207000,Powiat kamiennogórski,2014,44700
0207000,Powiat kamiennogórski,2015,44402
0207000,Powiat kamiennogórski,2016,44262
0207000,Powiat kamiennogórski,2017,43999
0207000,Powiat kamiennogórski,2018,43621
0207000,Powiat kamiennogórski,2019,43239
0207000,Powiat kamiennogórski,2020,41817
0207000,Powiat kamiennogórski,2021,41244
0207000,Powiat kamiennogórski,2022,40786
0207000,Powiat kamiennogórski,2023,40319
0207000,Powiat kamiennogórski,2024,39875
0208000,Powiat kłodzki,2013,164680
0208000,Powiat kłodzki,2014,163672
0208000,Powiat kłodzki,2015,162465
0208000,Powiat kłodzki,2016,161452
0208000,Powiat kłodzki,2017,160465
0208000,Powiat kłodzki,2018,159337
0208000,Powiat kłodzki,2019,157996
0208000,Powiat kłodzki,2020,152651
0208000,Powiat kłodzki,2021,150515
0208000,Powiat kłodzki,2022,148681
0208000,Powiat kłodzki,2023,146952
0208000,Powiat kłodzki,2024,145243
0209000,Powiat legnicki,2013,54869
0209000,Powiat legnicki,2014,55026
0209000,Powiat legnicki,2015,55051
0209000,Powiat legnicki,2016,55182
0209000,Powiat legnicki,2017,55233
0209000,Powiat legnicki,2018,55326
0209000,Powiat legnicki,2019,55166
0209000,Powiat legnicki,2020,55038
0209000,Powiat legnicki,2021,55083
0209000,Powiat legnicki,2022,55032
0209000,Powiat legnicki,2023,55032
0209000,Powiat legnicki,2024,54967
0210000,Powiat lubański,2013,56117
0210000,Powiat lubański,2014,55900
0210000,Powiat lubański,2015,55533
0210000,Powiat lubański,2016,55238
0210000,Powiat lubański,2017,54991
0210000,Powiat lubański,2018,54699
0210000,Powiat lubański,2019,54254
0210000,Powiat lubański,2020,52944
0210000,Powiat lubański,2021,52372
0210000,Powiat lubański,2022,51886
0210000,Powiat lubański,2023,51410
0210000,Powiat lubański,2024,50909
0211000,Powiat lubiński,2013,106512
0211000,Powiat lubiński,2014,106433
0211000,Powiat lubiński,2015,106319
0211000,Powiat lubiński,2016,106355
0211000,Powiat lubiński,2017,106320
0211000,Powiat lubiński,2018,106254
0211000,Powiat lubiński,2019,106150
0211000,Powiat lubiński,2020,104480
0211000,Powiat lubiński,2021,103927
0211000,Powiat lubiński,2022,103426
0211000,Powiat lubiński,2023,102872
0211000,Powiat lubiński,2024,102376
0212000,Powiat lwówecki,2013,47317
0212000,Powiat lwówecki,2014,47014
0212000,Powiat lwówecki,2015,46677
0212000,Powiat lwówecki,2016,46527
0212000,Powiat lwówecki,2017,46360
0212000,Powiat lwówecki,2018,46059
0212000,Powiat lwówecki,2019,45925
0212000,Powiat lwówecki,2020,44033
0212000,Powiat lwówecki,2021,43473
0212000,Powiat lwówecki,2022,43157
0212000,Powiat lwówecki,2023,42817
0212000,Powiat lwówecki,2024,42465
0213000,Powiat milicki,2013,37320
0213000,Powiat milicki,2014,37266
0213000,Powiat milicki,2015,37213
0213000,Powiat milicki,2016,37148
0213000,Powiat milicki,2017,37125
0213000,Powiat milicki,2018,37093
0213000,Powiat milicki,2019,36999
0213000,Powiat milicki,2020,36184
0213000,Powiat milicki,2021,36033
0213000,Powiat milicki,2022,35826
0213000,Powiat milicki,2023,35603
0213000,Powiat milicki,2024,35396
0214000,Powiat oleśnicki,2013,106088
0214000,Powiat oleśnicki,2014,106311
0214000,Powiat oleśnicki,2015,106486
0214000,Powiat oleśnicki,2016,106794
0214000,Powiat oleśnicki,2017,106907
0214000,Powiat oleśnicki,2018,107062
0214000,Powiat oleśnicki,2019,107269
0214000,Powiat oleśnicki,2020,106650
0214000,Powiat oleśnicki,2021,106409
0214000,Powiat oleśnicki,2022,106481
0214000,Powiat oleśnicki,2023,106516
0214000,Powiat oleśnicki,2024,106706
0215000,Powiat oławski,2013,75793
0215000,Powiat oławski,2014,75953
0215000,Powiat oławski,2015,76064
0215000,Powiat oławski,2016,76329
0215000,Powiat oławski,2017,76505
0215000,Powiat oławski,2018,76595
0215000,Powiat oławski,2019,76752
0215000,Powiat oławski,2020,77405
0215000,Powiat oławski,2021,77341
0215000,Powiat oławski,2022,77300
0215000,Powiat oławski,2023,77428
0215000,Powiat oławski,2024,77387
0216000,Powiat polkowicki,2013,63240
0216000,Powiat polkowicki,2014,63201
0216000,Powiat polkowicki,2015,63057
0216000,Powiat polkowicki,2016,63081
0216000,Powiat polkowicki,2017,63017
0216000,Powiat polkowicki,2018,62982
0216000,Powiat polkowicki,2019,63065
0216000,Powiat polkowicki,2020,61610
0216000,Powiat polkowicki,2021,61309
0216000,Powiat polkowicki,2022,61308
0216000,Powiat polkowicki,2023,61189
0216000,Powiat polkowicki,2024,60913
0217000,Powiat strzeliński,2013,44393
0217000,Powiat strzeliński,2014,44274
0217000,Powiat strzeliński,2015,44165
0217000,Powiat strzeliński,2016,44052
0217000,Powiat strzeliński,2017,44006
0217000,Powiat strzeliński,2018,43773
0217000,Powiat strzeliński,2019,43570
0217000,Powiat strzeliński,2020,42522
0217000,Powiat strzeliński,2021,42239
0217000,Powiat strzeliński,2022,41990
0217000,Powiat strzeliński,2023,41782
0217000,Powiat strzeliński,2024,41473
0218000,Powiat średzki,2013,52445
0218000,Powiat średzki,2014,52725
0218000,Powiat średzki,2015,52837
0218000,Powiat średzki,2016,53181
0218000,Powiat średzki,2017,53722
0218000,Powiat średzki,2018,54269
0218000,Powiat średzki,2019,55079
0218000,Powiat średzki,2020,57409
0218000,Powiat średzki,2021,57978
0218000,Powiat średzki,2022,58508
0218000,Powiat średzki,2023,59078
0218000,Powiat średzki,2024,59713
0219000,Powiat świdnicki,2013,160932
0219000,Powiat świdnicki,2014,160438
0219000,Powiat świdnicki,2015,159633
0219000,Powiat świdnicki,2016,158939
0219000,Powiat świdnicki,2017,158392
0219000,Powiat świdnicki,2018,157615
0219000,Powiat świdnicki,2019,156921
0219000,Powiat świdnicki,2020,153694
0219000,Powiat świdnicki,2021,152443
0219000,Powiat świdnicki,2022,151248
0219000,Powiat świdnicki,2023,150410
0219000,Powiat świdnicki,2024,149312
0220000,Powiat trzebnicki,2013,83041
0220000,Powiat trzebnicki,2014,83358
0220000,Powiat trzebnicki,2015,83699
0220000,Powiat trzebnicki,2016,84063
0220000,Powiat trzebnicki,2017,84495
0220000,Powiat trzebnicki,2018,84886
0220000,Powiat trzebnicki,2019,85253
0220000,Powiat trzebnicki,2020,86869
0220000,Powiat trzebnicki,2021,86980
0220000,Powiat trzebnicki,2022,87287
0220000,Powiat trzebnicki,2023,87635
0220000,Powiat trzebnicki,2024,87765
0221000,Powiat wałbrzyski,2013,57834
0221000,Powiat wałbrzyski,2014,57492
0221000,Powiat wałbrzyski,2015,57023
0221000,Powiat wałbrzyski,2016,56788
0221000,Powiat wałbrzyski,2017,56446
0221000,Powiat wałbrzyski,2018,56004
0221000,Powiat wałbrzyski,2019,55611
0221000,Powiat wałbrzyski,2020,54085
0221000,Powiat wałbrzyski,2021,53534
0221000,Powiat wałbrzyski,2022,53115
0221000,Powiat wałbrzyski,2023,52656
0221000,Powiat wałbrzyski,2024,52275
0222000,Powiat wołowski,2013,47569
0222000,Powiat wołowski,2014,47439
0222000,Powiat wołowski,2015,47194
0222000,Powiat wołowski,2016,47137
0222000,Powiat wołowski,2017,47124
0222000,Powiat wołowski,2018,47056
0222000,Powiat wołowski,2019,46818
0222000,Powiat wołowski,2020,46352
0222000,Powiat wołowski,2021,46044
0222000,Powiat wołowski,2022,45728
0222000,Powiat wołowski,2023,45458
0222000,Powiat wołowski,2024,45112
0223000,Powiat wrocławski,2013,127896
0223000,Powiat wrocławski,2014,130968
0223000,Powiat wrocławski,2015,134145
0223000,Powiat wrocławski,2016,137419
0223000,Powiat wrocławski,2017,141337
0223000,Powiat wrocławski,2018,146060
0223000,Powiat wrocławski,2019,151385
0223000,Powiat wrocławski,2020,174276
0223000,Powiat wrocławski,2021,178857
0223000,Powiat wrocławski,2022,182778
0223000,Powiat wrocławski,2023,187153
0223000,Powiat wrocławski,2024,191110
0224000,Powiat ząbkowicki,2013,67875
0224000,Powiat ząbkowicki,2014,67458
0224000,Powiat ząbkowicki,2015,66971
0224000,Powiat ząbkowicki,2016,66527
0224000,Powiat ząbkowicki,2017,66009
0224000,Powiat ząbkowicki,2018,65428
0224000,Powiat ząbkowicki,2019,64802
0224000,Powiat ząbkowicki,2020,62561
0224000,Powiat ząbkowicki,2021,61846
0224000,Powiat ząbkowicki,2022,61087
0224000,Powiat ząbkowicki,2023,60562
0224000,Powiat ząbkowicki,2024,59803
0225000,Powiat zgorzelecki,2013,93158
0225000,Powiat zgorzelecki,2014,92389
0225000,Powiat zgorzelecki,2015,91824
0225000,Powiat zgorzelecki,2016,91258
0225000,Powiat zgorzelecki,2017,90584
0225000,Powiat zgorzelecki,2018,90003
0225000,Powiat zgorzelecki,2019,89188
0225000,Powiat zgorzelecki,2020,87594
0225000,Powiat zgorzelecki,2021,86640
0225000,Powiat zgorzelecki,2022,85898
0225000,Powiat zgorzelecki,2023,85139
0225000,Powiat zgorzelecki,2024,84337
0226000,Powiat złotoryjski,2013,45056
0226000,Powiat złotoryjski,2014,44867
0226000,Powiat złotoryjski,2015,44598
0226000,Powiat złotoryjski,2016,44381
0226000,Powiat złotoryjski,2017,44126
0226000,Powiat złotoryjski,2018,43869
0226000,Powiat złotoryjski,2019,43490
0226000,Powiat złotoryjski,2020,41740
0226000,Powiat złotoryjski,2021,41277
0226000,Powiat złotoryjski,2022,40929
0226000,Powiat złotoryjski,2023,40616
0226000,Powiat złotoryjski,2024,40213
0261000,Powiat m. Jelenia Góra,2013,81985
0261000,Powiat m. Jelenia Góra,2014,81408
0261000,Powiat m. Jelenia Góra,2015,81010
0261000,Powiat m. Jelenia Góra,2016,80524
0261000,Powiat m. Jelenia Góra,2017,80072
0261000,Powiat m. Jelenia Góra,2018,79480
0261000,Powiat m. Jelenia Góra,2019,79061
0261000,Powiat m. Jelenia Góra,2020,77538
0261000,Powiat m. Jelenia Góra,2021,76570
0261000,Powiat m. Jelenia Góra,2022,75794
0261000,Powiat m. Jelenia Góra,2023,75124
0261000,Powiat m. Jelenia Góra,2024,74194
0262000,Powiat m. Legnica,2013,101992
0262000,Powiat m. Legnica,2014,101343
0262000,Powiat m. Legnica,2015,100886
0262000,Powiat m. Legnica,2016,100718
0262000,Powiat m. Legnica,2017,100324
0262000,Powiat m. Legnica,2018,99752
0262000,Powiat m. Legnica,2019,99350
0262000,Powiat m. Legnica,2020,95135
0262000,Powiat m. Legnica,2021,93988
0262000,Powiat m. Legnica,2022,93040
0262000,Powiat m. Legnica,2023,91948
0262000,Powiat m. Legnica,2024,90823
0264000,Powiat m. Wrocław,2013,632067
0264000,Powiat m. Wrocław,2014,634487
0264000,Powiat m. Wrocław,2015,635759
0264000,Powiat m. Wrocław,2016,637683
0264000,Powiat m. Wrocław,2017,638586
0264000,Powiat m. Wrocław,2018,640648
0264000,Powiat m. Wrocław,2019,642869
0264000,Powiat m. Wrocław,2020,673592
0264000,Powiat m. Wrocław,2021,674312
0264000,Powiat m. Wrocław,2022,674079
0264000,Powiat m. Wrocław,2023,673743
0264000,Powiat m. Wrocław,2024,672882
0265000,Powiat m. Wałbrzych od 2013,2013,117926
0265000,Powiat m. Wałbrzych od 2013,2014,116691
0265000,Powiat m. Wałbrzych od 2013,2015,115453
0265000,Powiat m. Wałbrzych od 2013,2016,114568
0265000,Powiat m. Wałbrzych od 2013,2017,113621
0265000,Powiat m. Wałbrzych od 2013,2018,112594
0265000,Powiat m. Wałbrzych od 2013,2019,111356
0265000,Powiat m. Wałbrzych od 2013,2020,105007
0265000,Powiat m. Wałbrzych od 2013,2021,103263
0265000,Powiat m. Wałbrzych od 2013,2022,101857
0265000,Powiat m. Wałbrzych od 2013,2023,100294
0265000,Powiat m. Wałbrzych od 2013,2024,98748
0401000,Powiat aleksandrowski,2013,55919
0401000,Powiat aleksandrowski,2014,55711
0401000,Powiat aleksandrowski,2015,55573
0401000,Powiat aleksandrowski,2016,55347
0401000,Powiat aleksandrowski,2017,55337
0401000,Powiat aleksandrowski,2018,55274
0401000,Powiat aleksandrowski,2019,55066
0401000,Powiat aleksandrowski,2020,54334
0401000,Powiat aleksandrowski,2021,54003
0401000,Powiat aleksandrowski,2022,53736
0401000,Powiat aleksandrowski,2023,53458
0401000,Powiat aleksandrowski,2024,53086
0402000,Powiat brodnicki,2013,78102
0402000,Powiat brodnicki,2014,78397
0402000,Powiat brodnicki,2015,78431
0402000,Powiat brodnicki,2016,78630
0402000,Powiat brodnicki,2017,78879
0402000,Powiat brodnicki,2018,78898
0402000,Powiat brodnicki,2019,79097
0402000,Powiat brodnicki,2020,78397
0402000,Powiat brodnicki,2021,78173
0402000,Powiat brodnicki,2022,78057
0402000,Powiat brodnicki,2023,77791
0402000,Powiat brodnicki,2024,77345
0403000,Powiat bydgoski,2013,110565
0403000,Powiat bydgoski,2014,111734
0403000,Powiat bydgoski,2015,112992
0403000,Powiat bydgoski,2016,114418
0403000,Powiat bydgoski,2017,115981
0403000,Powiat bydgoski,2018,117325
0403000,Powiat bydgoski,2019,118683
0403000,Powiat bydgoski,2020,122163
0403000,Powiat bydgoski,2021,123833
0403000,Powiat bydgoski,2022,125436
0403000,Powiat bydgoski,2023,126981
0403000,Powiat bydgoski,2024,127915
0404000,Powiat chełmiński,2013,52610
0404000,Powiat chełmiński,2014,52559
0404000,Powiat chełmiński,2015,52361
0404000,Powiat chełmiński,2016,52236
0404000,Powiat chełmiński,2017,52292
0404000,Powiat chełmiński,2018,52193
0404000,Powiat chełmiński,2019,51925
0404000,Powiat chełmiński,2020,50298
0404000,Powiat chełmiński,2021,49900
0404000,Powiat chełmiński,2022,49562
0404000,Powiat chełmiński,2023,49123
0404000,Powiat chełmiński,2024,48715
0405000,Powiat golubsko-dobrzyński,2013,45480
0405000,Powiat golubsko-dobrzyński,2014,45441
0405000,Powiat golubsko-dobrzyński,2015,45342
0405000,Powiat golubsko-dobrzyński,2016,45250
0405000,Powiat golubsko-dobrzyński,2017,45289
0405000,Powiat golubsko-dobrzyński,2018,45140
0405000,Powiat golubsko-dobrzyński,2019,45018
0405000,Powiat golubsko-dobrzyński,2020,44175
0405000,Powiat golubsko-dobrzyński,2021,43784
0405000,Powiat golubsko-dobrzyński,2022,43547
0405000,Powiat golubsko-dobrzyński,2023,43278
0405000,Powiat golubsko-dobrzyński,2024,42998
0406000,Powiat grudziądzki,2013,40135
0406000,Powiat grudziądzki,2014,40207
0406000,Powiat grudziądzki,2015,40346
0406000,Powiat grudziądzki,2016,40364
0406000,Powiat grudziądzki,2017,40368
0406000,Powiat grudziądzki,2018,40271
0406000,Powiat grudziądzki,2019,40238
0406000,Powiat grudziądzki,2020,39335
0406000,Powiat grudziądzki,2021,39269
0406000,Powiat grudziądzki,2022,39162
0406000,Powiat grudziądzki,2023,39137
0406000,Powiat grudziądzki,2024,39123
0407000,Powiat inowrocławski,2013,163682
0407000,Powiat inowrocławski,2014,163167
0407000,Powiat inowrocławski,2015,162545
0407000,Powiat inowrocławski,2016,162011
0407000,Powiat inowrocławski,2017,161591
0407000,Powiat inowrocławski,2018,160647
0407000,Powiat inowrocławski,2019,159814
0407000,Powiat inowrocławski,2020,154683
0407000,Powiat inowrocławski,2021,153029
0407000,Powiat inowrocławski,2022,151925
0407000,Powiat inowrocławski,2023,150555
0407000,Powiat inowrocławski,2024,149000
0408000,Powiat lipnowski,2013,67231
0408000,Powiat lipnowski,2014,67041
0408000,Powiat lipnowski,2015,66823
0408000,Powiat lipnowski,2016,66575
0408000,Powiat lipnowski,2017,66517
0408000,Powiat lipnowski,2018,66062
0408000,Powiat lipnowski,2019,65750
0408000,Powiat lipnowski,2020,63889
0408000,Powiat lipnowski,2021,63414
0408000,Powiat lipnowski,2022,63051
0408000,Powiat lipnowski,2023,62578
0408000,Powiat lipnowski,2024,62058
0409000,Powiat mogileński,2013,46590
0409000,Powiat mogileński,2014,46408
0409000,Powiat mogileński,2015,46254
0409000,Powiat mogileński,2016,46197
0409000,Powiat mogileński,2017,46046
0409000,Powiat mogileński,2018,45821
0409000,Powiat mogileński,2019,45619
0409000,Powiat mogileński,2020,44452
0409000,Powiat mogileński,2021,44062
0409000,Powiat mogileński,2022,43853
0409000,Powiat mogileński,2023,43577
0409000,Powiat mogileński,2024,43209
0410000,Powiat nakielski,2013,86969
0410000,Powiat nakielski,2014,86936
0410000,Powiat nakielski,2015,86841
0410000,Powiat nakielski,2016,86774
0410000,Powiat nakielski,2017,86764
0410000,Powiat nakielski,2018,86590
0410000,Powiat nakielski,2019,86311
0410000,Powiat nakielski,2020,83894
0410000,Powiat nakielski,2021,83412
0410000,Powiat nakielski,2022,83148
0410000,Powiat nakielski,2023,82874
0410000,Powiat nakielski,2024,82435
0411000,Powiat radziejowski,2013,41646
0411000,Powiat radziejowski,2014,41510
0411000,Powiat radziejowski,2015,41373
0411000,Powiat radziejowski,2016,41169
0411000,Powiat radziejowski,2017,40898
0411000,Powiat radziejowski,2018,40714
0411000,Powiat radziejowski,2019,40321
0411000,Powiat radziejowski,2020,39082
0411000,Powiat radziejowski,2021,38633
0411000,Powiat radziejowski,2022,38173
0411000,Powiat radziejowski,2023,37812
0411000,Powiat radziejowski,2024,37331
0412000,Powiat rypiński,2013,44723
0412000,Powiat rypiński,2014,44652
0412000,Powiat rypiński,2015,44384
0412000,Powiat rypiński,2016,44219
0412000,Powiat rypiński,2017,44029
0412000,Powiat rypiński,2018,43826
0412000,Powiat rypiński,2019,43486
0412000,Powiat rypiński,2020,42089
0412000,Powiat rypiński,2021,41686
0412000,Powiat rypiński,2022,41404
0412000,Powiat rypiński,2023,41185
0412000,Powiat rypiński,2024,40798
0413000,Powiat sępoleński,2013,41636
0413000,Powiat sępoleński,2014,41542
0413000,Powiat sępoleński,2015,41501
0413000,Powiat sępoleński,2016,41392
0413000,Powiat sępoleński,2017,41373
0413000,Powiat sępoleński,2018,41147
0413000,Powiat sępoleński,2019,41056
0413000,Powiat sępoleński,2020,39638
0413000,Powiat sępoleński,2021,39465
0413000,Powiat sępoleński,2022,39218
0413000,Powiat sępoleński,2023,38826
0413000,Powiat sępoleński,2024,38633
0414000,Powiat świecki,2013,99839
0414000,Powiat świecki,2014,99852
0414000,Powiat świecki,2015,99764
0414000,Powiat świecki,2016,99661
0414000,Powiat świecki,2017,99505
0414000,Powiat świecki,2018,99281
0414000,Powiat świecki,2019,98952
0414000,Powiat świecki,2020,96507
0414000,Powiat świecki,2021,95914
0414000,Powiat świecki,2022,95359
0414000,Powiat świecki,2023,94831
0414000,Powiat świecki,2024,94358
0415000,Powiat toruński,2013,100972
0415000,Powiat toruński,2014,102167
0415000,Powiat toruński,2015,103397
0415000,Powiat toruński,2016,104477
0415000,Powiat toruński,2017,105631
0415000,Powiat toruński,2018,106935
0415000,Powiat toruński,2019,108345
0415000,Powiat toruński,2020,111396
0415000,Powiat toruński,2021,112556
0415000,Powiat toruński,2022,113565
0415000,Powiat toruński,2023,114303
0415000,Powiat toruński,2024,114956
0416000,Powiat tucholski,2013,48283
0416000,Powiat tucholski,2014,48381
0416000,Powiat tucholski,2015,48381
0416000,Powiat tucholski,2016,48416
0416000,Powiat tucholski,2017,48438
0416000,Powiat tucholski,2018,48374
0416000,Powiat tucholski,2019,48383
0416000,Powiat tucholski,2020,47453
0416000,Powiat tucholski,2021,47207
0416000,Powiat tucholski,2022,47109
0416000,Powiat tucholski,2023,46917
0416000,Powiat tucholski,2024,46763
0417000,Powiat wąbrzeski,2013,35034
0417000,Powiat wąbrzeski,2014,34857
0417000,Powiat wąbrzeski,2015,34844
0417000,Powiat wąbrzeski,2016,34752
0417000,Powiat wąbrzeski,2017,34612
0417000,Powiat wąbrzeski,2018,34413
0417000,Powiat wąbrzeski,2019,34194
0417000,Powiat wąbrzeski,2020,33220
0417000,Powiat wąbrzeski,2021,33029
0417000,Powiat wąbrzeski,2022,32756
0417000,Powiat wąbrzeski,2023,32420
0417000,Powiat wąbrzeski,2024,32155
0418000,Powiat włocławski,2013,86920
0418000,Powiat włocławski,2014,86809
0418000,Powiat włocławski,2015,86758
0418000,Powiat włocławski,2016,86605
0418000,Powiat włocławski,2017,86604
0418000,Powiat włocławski,2018,86352
0418000,Powiat włocławski,2019,86037
0418000,Powiat włocławski,2020,83581
0418000,Powiat włocławski,2021,83046
0418000,Powiat włocławski,2022,82599
0418000,Powiat włocławski,2023,82151
0418000,Powiat włocławski,2024,81591
0419000,Powiat żniński,2013,70792
0419000,Powiat żniński,2014,70696
0419000,Powiat żniński,2015,70606
0419000,Powiat żniński,2016,70528
0419000,Powiat żniński,2017,70534
0419000,Powiat żniński,2018,70413
0419000,Powiat żniński,2019,70190
0419000,Powiat żniński,2020,68626
0419000,Powiat żniński,2021,68357
0419000,Powiat żniński,2022,67936
0419000,Powiat żniński,2023,67536
0419000,Powiat żniński,2024,67080
0461000,Powiat m. Bydgoszcz,2013,359428
0461000,Powiat m. Bydgoszcz,2014,357652
0461000,Powiat m. Bydgoszcz,2015,355645
0461000,Powiat m. Bydgoszcz,2016,353938
0461000,Powiat m. Bydgoszcz,2017,352313
0461000,Powiat m. Bydgoszcz,2018,350178
0461000,Powiat m. Bydgoszcz,2019,348190
0461000,Powiat m. Bydgoszcz,2020,339068
0461000,Powiat m. Bydgoszcz,2021,334026
0461000,Powiat m. Bydgoszcz,2022,330038
0461000,Powiat m. Bydgoszcz,2023,326434
0461000,Powiat m. Bydgoszcz,2024,324043
0462000,Powiat m. Grudziądz,2013,97676
0462000,Powiat m. Grudziądz,2014,97176
0462000,Powiat m. Grudziądz,2015,96319
0462000,Powiat m. Grudziądz,2016,95964
0462000,Powiat m. Grudziądz,2017,95629
0462000,Powiat m. Grudziądz,2018,95045
0462000,Powiat m. Grudziądz,2019,94368
0462000,Powiat m. Grudziądz,2020,91289
0462000,Powiat m. Grudziądz,2021,90275
0462000,Powiat m. Grudziądz,2022,89450
0462000,Powiat m. Grudziądz,2023,88658
0462000,Powiat m. Grudziądz,2024,87696
0463000,Powiat m. Toruń,2013,203447
0463000,Powiat m. Toruń,2014,203158
0463000,Powiat m. Toruń,2015,202689
0463000,Powiat m. Toruń,2016,202521
0463000,Powiat m. Toruń,2017,202562
0463000,Powiat m. Toruń,2018,202074
0463000,Powiat m. Toruń,2019,201447
0463000,Powiat m. Toruń,2020,198801
0463000,Powiat m. Toruń,2021,197112
0463000,Powiat m. Toruń,2022,195690
0463000,Powiat m. Toruń,2023,194771
0463000,Powiat m. Toruń,2024,193717
0464000,Powiat m. Włocławek,2013,114885
0464000,Powiat m. Włocławek,2014,113939
0464000,Powiat m. Włocławek,2015,113041
0464000,Powiat m. Włocławek,2016,112483
0464000,Powiat m. Włocławek,2017,111752
0464000,Powiat m. Włocławek,2018,110802
0464000,Powiat m. Włocławek,2019,109883
0464000,Powiat m. Włocławek,2020,105180
0464000,Powiat m. Włocławek,2021,103535
0464000,Powiat m. Włocławek,2022,102102
0464000,Powiat m. Włocławek,2023,100807
0464000,Powiat m. Włocławek,2024,99474
0601000,Powiat bialski,2013,113336
0601000,Powiat bialski,2014,112901
0601000,Powiat bialski,2015,112507
0601000,Powiat bialski,2016,112398
0601000,Powiat bialski,2017,111922
0601000,Powiat bialski,2018,111391
0601000,Powiat bialski,2019,110772
0601000,Powiat bialski,2020,107031
0601000,Powiat bialski,2021,106194
0601000,Powiat bialski,2022,105530
0601000,Powiat bialski,2023,104849
0601000,Powiat bialski,2024,104108
0602000,Powiat biłgorajski,2013,103366
0602000,Powiat biłgorajski,2014,102941
0602000,Powiat biłgorajski,2015,102647
0602000,Powiat biłgorajski,2016,102272
0602000,Powiat biłgorajski,2017,101949
0602000,Powiat biłgorajski,2018,101435
0602000,Powiat biłgorajski,2019,100919
0602000,Powiat biłgorajski,2020,98832
0602000,Powiat biłgorajski,2021,97771
0602000,Powiat biłgorajski,2022,97055
0602000,Powiat biłgorajski,2023,96158
0602000,Powiat biłgorajski,2024,95219
0603000,Powiat chełmski,2013,79573
0603000,Powiat chełmski,2014,79619
0603000,Powiat chełmski,2015,79377
0603000,Powiat chełmski,2016,79088
0603000,Powiat chełmski,2017,78579
0603000,Powiat chełmski,2018,78228
0603000,Powiat chełmski,2019,78014
0603000,Powiat chełmski,2020,75463
0603000,Powiat chełmski,2021,74857
0603000,Powiat chełmski,2022,74358
0603000,Powiat chełmski,2023,73705
0603000,Powiat chełmski,2024,73117
0604000,Powiat hrubieszowski,2013,67157
0604000,Powiat hrubieszowski,2014,66512
0604000,Powiat hrubieszowski,2015,65939
0604000,Powiat hrubieszowski,2016,65195
0604000,Powiat hrubieszowski,2017,64428
0604000,Powiat hrubieszowski,2018,63698
0604000,Powiat hrubieszowski,2019,62847
0604000,Powiat hrubieszowski,2020,59651
0604000,Powiat hrubieszowski,2021,58627
