powiat_code,powiat_name,year,total_population,area_km2,population_density
416000,Powiat tucholski,2015,48381,1075,45.01
416000,Powiat tucholski,2016,48416,1075,45.04
416000,Powiat tucholski,2017,48438,1075,45.06
416000,Powiat tucholski,2018,48374,1075,45.0
416000,Powiat tucholski,2019,48383,1075,45.01
416000,Powiat tucholski,2020,47453,1075,44.14
416000,Powiat tucholski,2021,47207,1075,43.91
416000,Powiat tucholski,2022,47109,1075,43.82
416000,Powiat tucholski,2023,46917,1075,43.64
416000,Powiat tucholski,2024,46763,1075,43.5
417000,Powiat wąbrzeski,2013,35034,502,69.79
417000,Powiat wąbrzeski,2014,34857,502,69.44
417000,Powiat wąbrzeski,2015,34844,502,69.41
417000,Powiat wąbrzeski,2016,34752,502,69.23
417000,Powiat wąbrzeski,2017,34612,502,68.95
417000,Powiat wąbrzeski,2018,34413,502,68.55
417000,Powiat wąbrzeski,2019,34194,502,68.12
417000,Powiat wąbrzeski,2020,33220,502,66.18
417000,Powiat wąbrzeski,2021,33029,502,65.79
417000,Powiat wąbrzeski,2022,32756,501,65.38
417000,Powiat wąbrzeski,2023,32420,501,64.71
417000,Powiat wąbrzeski,2024,32155,501,64.18
418000,Powiat włocławski,2013,86920,1474,58.97
418000,Powiat włocławski,2014,86809,1474,58.89
418000,Powiat włocławski,2015,86758,1474,58.86
418000,Powiat włocławski,2016,86605,1474,58.76
418000,Powiat włocławski,2017,86604,1474,58.75
418000,Powiat włocławski,2018,86352,1474,58.58
418000,Powiat włocławski,2019,86037,1474,58.37
418000,Powiat włocławski,2020,83581,1474,56.7
418000,Powiat włocławski,2021,83046,1473,56.38
418000,Powiat włocławski,2022,82599,1472,56.11
418000,Powiat włocławski,2023,82151,1472,55.81
418000,Powiat włocławski,2024,81591,1472,55.43
419000,Powiat żniński,2013,70792,985,71.87
419000,Powiat żniński,2014,70696,985,71.77
419000,Powiat żniński,2015,70606,985,71.68
419000,Powiat żniński,2016,70528,985,71.6
419000,Powiat żniński,2017,70534,985,71.61
419000,Powiat żniński,2018,70413,985,71.49
419000,Powiat żniński,2019,70190,985,71.26
419000,Powiat żniński,2020,68626,985,69.67
419000,Powiat żniński,2021,68357,985,69.4
419000,Powiat żniński,2022,67936,985,68.97
419000,Powiat żniński,2023,67536,985,68.56
419000,Powiat żniński,2024,67080,985,68.1
461000,Powiat m. Bydgoszcz,2013,359428,176,2042.2
461000,Powiat m. Bydgoszcz,2014,357652,176,2032.11
461000,Powiat m. Bydgoszcz,2015,355645,176,2020.71
461000,Powiat m. Bydgoszcz,2016,353938,176,2011.01
461000,Powiat m. Bydgoszcz,2017,352313,176,2001.78
461000,Powiat m. Bydgoszcz,2018,350178,176,1989.65
461000,Powiat m. Bydgoszcz,2019,348190,176,1978.35
461000,Powiat m. Bydgoszcz,2020,339068,176,1926.52
461000,Powiat m. Bydgoszcz,2021,334026,176,1897.88
461000,Powiat m. Bydgoszcz,2022,330038,176,1875.22
461000,Powiat m. Bydgoszcz,2023,326434,176,1854.74
461000,Powiat m. Bydgoszcz,2024,324043,176,1841.15
462000,Powiat m. Grudziądz,2013,97676,58,1684.07
462000,Powiat m. Grudziądz,2014,97176,58,1675.45
462000,Powiat m. Grudziądz,2015,96319,58,1660.67
462000,Powiat m. Grudziądz,2016,95964,58,1654.55
462000,Powiat m. Grudziądz,2017,95629,58,1648.78
462000,Powiat m. Grudziądz,2018,95045,58,1638.71
462000,Powiat m. Grudziądz,2019,94368,58,1627.03
462000,Powiat m. Grudziądz,2020,91289,58,1573.95
462000,Powiat m. Grudziądz,2021,90275,58,1556.47
462000,Powiat m. Grudziądz,2022,89450,58,1542.24
462000,Powiat m. Grudziądz,2023,88658,58,1528.59
462000,Powiat m. Grudziądz,2024,87696,58,1512.0
463000,Powiat m. Toruń,2013,203447,116,1753.85
463000,Powiat m. Toruń,2014,203158,116,1751.36
463000,Powiat m. Toruń,2015,202689,116,1747.32
463000,Powiat m. Toruń,2016,202521,116,1745.87
463000,Powiat m. Toruń,2017,202562,116,1746.22
463000,Powiat m. Toruń,2018,202074,116,1742.02
463000,Powiat m. Toruń,2019,201447,116,1736.61
463000,Powiat m. Toruń,2020,198801,116,1713.8
463000,Powiat m. Toruń,2021,197112,116,1699.24
463000,Powiat m. Toruń,2022,195690,116,1686.98
463000,Powiat m. Toruń,2023,194771,116,1679.06
463000,Powiat m. Toruń,2024,193717,116,1669.97
464000,Powiat m. Włocławek,2013,114885,84,1367.68
464000,Powiat m. Włocławek,2014,113939,84,1356.42
464000,Powiat m. Włocławek,2015,113041,84,1345.73
464000,Powiat m. Włocławek,2016,112483,84,1339.08
464000,Powiat m. Włocławek,2017,111752,84,1330.38
464000,Powiat m. Włocławek,2018,110802,84,1319.07
464000,Powiat m. Włocławek,2019,109883,84,1308.13
464000,Powiat m. Włocławek,2020,105180,84,1252.14
464000,Powiat m. Włocławek,2021,103535,85,1218.06
464000,Powiat m. Włocławek,2022,102102,85,1201.2
464000,Powiat m. Włocławek,2023,100807,85,1185.96
464000,Powiat m. Włocławek,2024,99474,85,1170.28
601000,Powiat bialski,2013,113336,2755,41.14
601000,Powiat bialski,2014,112901,2755,40.98
601000,Powiat bialski,2015,112507,2755,40.84
601000,Powiat bialski,2016,112398,2755,40.8
601000,Powiat bialski,2017,111922,2755,40.63
601000,Powiat bialski,2018,111391,2755,40.43
601000,Powiat bialski,2019,110772,2754,40.22
601000,Powiat bialski,2020,107031,2754,38.86
601000,Powiat bialski,2021,106194,2754,38.56
601000,Powiat bialski,2022,105530,2754,38.32
601000,Powiat bialski,2023,104849,2754,38.07
601000,Powiat bialski,2024,104108,2754,37.8
602000,Powiat biłgorajski,2013,103366,1681,61.49
602000,Powiat biłgorajski,2014,102941,1681,61.24
602000,Powiat biłgorajski,2015,102647,1681,61.06
602000,Powiat biłgorajski,2016,102272,1681,60.84
602000,Powiat biłgorajski,2017,101949,1681,60.65
602000,Powiat biłgorajski,2018,101435,1681,60.34
602000,Powiat biłgorajski,2019,100919,1681,60.04
602000,Powiat biłgorajski,2020,98832,1681,58.79
602000,Powiat biłgorajski,2021,97771,1681,58.16
602000,Powiat biłgorajski,2022,97055,1681,57.74
602000,Powiat biłgorajski,2023,96158,1681,57.2
602000,Powiat biłgorajski,2024,95219,1681,56.64
603000,Powiat chełmski,2013,79573,1887,42.17
603000,Powiat chełmski,2014,79619,1887,42.19
603000,Powiat chełmski,2015,79377,1887,42.07
603000,Powiat chełmski,2016,79088,1887,41.91
603000,Powiat chełmski,2017,78579,1887,41.64
603000,Powiat chełmski,2018,78228,1887,41.46
603000,Powiat chełmski,2019,78014,1886,41.36
603000,Powiat chełmski,2020,75463,1886,40.01
603000,Powiat chełmski,2021,74857,1886,39.69
603000,Powiat chełmski,2022,74358,1886,39.43
603000,Powiat chełmski,2023,73705,1881,39.18
603000,Powiat chełmski,2024,73117,1881,38.87
604000,Powiat hrubieszowski,2013,67157,1268,52.96
604000,Powiat hrubieszowski,2014,66512,1268,52.45
604000,Powiat hrubieszowski,2015,65939,1268,52.0
604000,Powiat hrubieszowski,2016,65195,1268,51.42
604000,Powiat hrubieszowski,2017,64428,1268,50.81
604000,Powiat hrubieszowski,2018,63698,1268,50.24
604000,Powiat hrubieszowski,2019,62847,1268,49.56
604000,Powiat hrubieszowski,2020,59651,1268,47.04
604000,Powiat hrubieszowski,2021,58627,1268,46.24
604000,Powiat hrubieszowski,2022,57594,1270,45.35
604000,Powiat hrubieszowski,2023,56783,1270,44.71
604000,Powiat hrubieszowski,2024,55911,1270,44.02
605000,Powiat janowski,2013,47296,875,54.05
605000,Powiat janowski,2014,47106,875,53.84
605000,Powiat janowski,2015,46895,875,53.59
605000,Powiat janowski,2016,46596,875,53.25
605000,Powiat janowski,2017,46306,875,52.92
605000,Powiat janowski,2018,46057,875,52.64
605000,Powiat janowski,2019,45709,876,52.18
605000,Powiat janowski,2020,44159,876,50.41
605000,Powiat janowski,2021,43638,876,49.82
605000,Powiat janowski,2022,43188,875,49.36
605000,Powiat janowski,2023,42796,876,48.85
605000,Powiat janowski,2024,42260,876,48.24
606000,Powiat krasnostawski,2013,66559,1031,64.56
606000,Powiat krasnostawski,2014,65991,1031,64.01
606000,Powiat krasnostawski,2015,65422,1031,63.45
606000,Powiat krasnostawski,2016,64921,1031,62.97
606000,Powiat krasnostawski,2017,64432,1031,62.49
606000,Powiat krasnostawski,2018,63925,1031,62.0
606000,Powiat krasnostawski,2019,63258,1032,61.3
606000,Powiat krasnostawski,2020,61228,1032,59.33
606000,Powiat krasnostawski,2021,60269,1032,58.4
606000,Powiat krasnostawski,2022,59754,1032,57.9
606000,Powiat krasnostawski,2023,59041,1032,57.21
606000,Powiat krasnostawski,2024,58307,1032,56.5
607000,Powiat kraśnicki,2013,98749,1005,98.26
607000,Powiat kraśnicki,2014,98182,1005,97.69
607000,Powiat kraśnicki,2015,97569,1005,97.08
607000,Powiat kraśnicki,2016,97069,1005,96.59
607000,Powiat kraśnicki,2017,96574,1005,96.09
607000,Powiat kraśnicki,2018,96043,1005,95.57
607000,Powiat kraśnicki,2019,95348,1005,94.87
607000,Powiat kraśnicki,2020,92147,1005,91.69
607000,Powiat kraśnicki,2021,91004,1005,90.55
607000,Powiat kraśnicki,2022,90085,1005,89.64
607000,Powiat kraśnicki,2023,89215,1005,88.77
607000,Powiat kraśnicki,2024,88198,1005,87.76
608000,Powiat lubartowski,2013,90065,1289,69.87
608000,Powiat lubartowski,2014,89749,1289,69.63
608000,Powiat lubartowski,2015,89502,1289,69.44
608000,Powiat lubartowski,2016,89326,1289,69.3
608000,Powiat lubartowski,2017,89040,1289,69.08
608000,Powiat lubartowski,2018,88789,1289,68.88
608000,Powiat lubartowski,2019,88352,1289,68.54
608000,Powiat lubartowski,2020,85950,1289,66.68
608000,Powiat lubartowski,2021,85146,1289,66.06
608000,Powiat lubartowski,2022,84578,1289,65.62
608000,Powiat lubartowski,2023,83975,1289,65.15
608000,Powiat lubartowski,2024,83385,1289,64.69
609000,Powiat lubelski,2013,149481,1680,88.98
609000,Powiat lubelski,2014,150359,1680,89.5
609000,Powiat lubelski,2015,151178,1680,89.99
609000,Powiat lubelski,2016,152253,1680,90.63
609000,Powiat lubelski,2017,153380,1680,91.3
609000,Powiat lubelski,2018,154387,1680,91.9
609000,Powiat lubelski,2019,155566,1680,92.6
609000,Powiat lubelski,2020,161433,1680,96.09
609000,Powiat lubelski,2021,162129,1680,96.51
609000,Powiat lubelski,2022,163209,1680,97.15
609000,Powiat lubelski,2023,164469,1680,97.9
609000,Powiat lubelski,2024,165359,1680,98.43
610000,Powiat łęczyński,2013,57587,637,90.4
610000,Powiat łęczyński,2014,57544,637,90.34
610000,Powiat łęczyński,2015,57401,637,90.11
610000,Powiat łęczyński,2016,57420,637,90.14
610000,Powiat łęczyński,2017,57461,637,90.21
610000,Powiat łęczyński,2018,57457,637,90.2
610000,Powiat łęczyński,2019,57331,637,90.0
610000,Powiat łęczyński,2020,56442,637,88.61
610000,Powiat łęczyński,2021,56162,637,88.17
610000,Powiat łęczyński,2022,55926,637,87.8
610000,Powiat łęczyński,2023,55721,637,87.47
610000,Powiat łęczyński,2024,55531,637,87.18
611000,Powiat łukowski,2013,109325,1394,78.43
611000,Powiat łukowski,2014,108911,1394,78.13
611000,Powiat łukowski,2015,108597,1394,77.9
611000,Powiat łukowski,2016,108299,1394,77.69
611000,Powiat łukowski,2017,107896,1394,77.4
611000,Powiat łukowski,2018,107449,1394,77.08
611000,Powiat łukowski,2019,106816,1394,76.63
611000,Powiat łukowski,2020,102781,1394,73.73
611000,Powiat łukowski,2021,102121,1394,73.26
611000,Powiat łukowski,2022,101536,1394,72.84
611000,Powiat łukowski,2023,100959,1394,72.42
611000,Powiat łukowski,2024,100230,1394,71.9
612000,Powiat opolski,2013,61803,810,76.3
612000,Powiat opolski,2014,61542,810,75.98
612000,Powiat opolski,2015,60964,810,75.26
612000,Powiat opolski,2016,60586,810,74.8
612000,Powiat opolski,2017,60266,810,74.4
612000,Powiat opolski,2018,59726,810,73.74
612000,Powiat opolski,2019,59208,810,73.1
612000,Powiat opolski,2020,57375,810,70.83
612000,Powiat opolski,2021,56726,810,70.03
612000,Powiat opolski,2022,56163,811,69.25
612000,Powiat opolski,2023,55650,811,68.62
612000,Powiat opolski,2024,55078,811,67.91
613000,Powiat parczewski,2013,36044,952,37.86
613000,Powiat parczewski,2014,35810,952,37.62
613000,Powiat parczewski,2015,35628,952,37.42
613000,Powiat parczewski,2016,35441,952,37.23
613000,Powiat parczewski,2017,35140,952,36.91
613000,Powiat parczewski,2018,34954,952,36.72
613000,Powiat parczewski,2019,34711,952,36.46
613000,Powiat parczewski,2020,33491,952,35.18
613000,Powiat parczewski,2021,32934,952,34.59
613000,Powiat parczewski,2022,32608,952,34.25
613000,Powiat parczewski,2023,32223,952,33.85
613000,Powiat parczewski,2024,31832,952,33.44
614000,Powiat puławski,2013,116206,934,124.42
614000,Powiat puławski,2014,115777,934,123.96
614000,Powiat puławski,2015,115206,934,123.35
614000,Powiat puławski,2016,114722,934,122.83
614000,Powiat puławski,2017,114198,934,122.27
614000,Powiat puławski,2018,113762,934,121.8
614000,Powiat puławski,2019,113173,934,121.17
614000,Powiat puławski,2020,109913,934,117.68
614000,Powiat puławski,2021,108699,934,116.38
614000,Powiat puławski,2022,107914,934,115.54
614000,Powiat puławski,2023,107020,934,114.58
614000,Powiat puławski,2024,106181,934,113.68
615000,Powiat radzyński,2013,60870,965,63.08
615000,Powiat radzyński,2014,60606,965,62.8
615000,Powiat radzyński,2015,60287,965,62.47
615000,Powiat radzyński,2016,59986,965,62.16
615000,Powiat radzyński,2017,59640,965,61.8
615000,Powiat radzyński,2018,59278,965,61.43
615000,Powiat radzyński,2019,58858,965,60.99
615000,Powiat radzyński,2020,56597,965,58.65
615000,Powiat radzyński,2021,55896,965,57.92
615000,Powiat radzyński,2022,55493,965,57.51
615000,Powiat radzyński,2023,55021,965,57.02
615000,Powiat radzyński,2024,54531,965,56.51
616000,Powiat rycki,2013,58080,615,94.44
616000,Powiat rycki,2014,57724,615,93.86
616000,Powiat rycki,2015,57388,615,93.31
616000,Powiat rycki,2016,57005,615,92.69
616000,Powiat rycki,2017,56765,615,92.3
616000,Powiat rycki,2018,56166,615,91.33
616000,Powiat rycki,2019,55988,615,91.04
616000,Powiat rycki,2020,53152,615,86.43
616000,Powiat rycki,2021,52486,615,85.34
616000,Powiat rycki,2022,52021,614,84.72
616000,Powiat rycki,2023,51557,614,83.97
616000,Powiat rycki,2024,50898,614,82.9
617000,Powiat świdnicki,2013,72960,468,155.9
617000,Powiat świdnicki,2014,72750,468,155.45
617000,Powiat świdnicki,2015,72642,468,155.22
617000,Powiat świdnicki,2016,72495,468,154.9
617000,Powiat świdnicki,2017,72412,468,154.73
617000,Powiat świdnicki,2018,72039,468,153.93
617000,Powiat świdnicki,2019,71840,468,153.5
617000,Powiat świdnicki,2020,70777,468,151.23
617000,Powiat świdnicki,2021,70125,468,149.84
617000,Powiat świdnicki,2022,69586,468,148.69
617000,Powiat świdnicki,2023,69274,468,148.02
617000,Powiat świdnicki,2024,68991,468,147.42
618000,Powiat tomaszowski,2013,86936,1489,58.39
618000,Powiat tomaszowski,2014,86385,1489,58.02
618000,Powiat tomaszowski,2015,85705,1489,57.56
618000,Powiat tomaszowski,2016,85105,1489,57.16
618000,Powiat tomaszowski,2017,84429,1489,56.7
618000,Powiat tomaszowski,2018,83715,1489,56.22
618000,Powiat tomaszowski,2019,82762,1489,55.58
618000,Powiat tomaszowski,2020,79909,1489,53.67
618000,Powiat tomaszowski,2021,78805,1489,52.92
618000,Powiat tomaszowski,2022,77963,1487,52.43
618000,Powiat tomaszowski,2023,77016,1487,51.79
618000,Powiat tomaszowski,2024,76155,1487,51.21
619000,Powiat włodawski,2013,39567,1256,31.5
619000,Powiat włodawski,2014,39457,1256,31.41
619000,Powiat włodawski,2015,39280,1256,31.27
619000,Powiat włodawski,2016,39084,1256,31.12
619000,Powiat włodawski,2017,38853,1256,30.93
619000,Powiat włodawski,2018,38668,1256,30.79
619000,Powiat włodawski,2019,38353,1256,30.54
619000,Powiat włodawski,2020,36662,1256,29.19
619000,Powiat włodawski,2021,36169,1256,28.8
619000,Powiat włodawski,2022,35802,1256,28.5
619000,Powiat włodawski,2023,35399,1256,28.18
619000,Powiat włodawski,2024,34989,1256,27.86
620000,Powiat zamojski,2013,109198,1870,58.39
620000,Powiat zamojski,2014,108777,1870,58.17
620000,Powiat zamojski,2015,108393,1870,57.96
620000,Powiat zamojski,2016,107928,1870,57.72
620000,Powiat zamojski,2017,107565,1870,57.52
620000,Powiat zamojski,2018,106935,1870,57.18
620000,Powiat zamojski,2019,106122,1870,56.75
620000,Powiat zamojski,2020,103183,1870,55.18
620000,Powiat zamojski,2021,102181,1870,54.64
620000,Powiat zamojski,2022,101388,1870,54.22
620000,Powiat zamojski,2023,100753,1870,53.88
620000,Powiat zamojski,2024,100017,1870,53.49
661000,Powiat m. Biała Podlaska,2013,57658,49,1176.69
661000,Powiat m. Biała Podlaska,2014,57471,49,1172.88
661000,Powiat m. Biała Podlaska,2015,57414,49,1171.71
661000,Powiat m. Biała Podlaska,2016,57303,49,1169.45
661000,Powiat m. Biała Podlaska,2017,57545,49,1174.39
661000,Powiat m. Biała Podlaska,2018,57352,49,1170.45
661000,Powiat m. Biała Podlaska,2019,57170,49,1166.73
661000,Powiat m. Biała Podlaska,2020,55532,49,1133.31
661000,Powiat m. Biała Podlaska,2021,55100,49,1124.49
661000,Powiat m. Biała Podlaska,2022,54768,49,1117.71
661000,Powiat m. Biała Podlaska,2023,54453,49,1111.29
661000,Powiat m. Biała Podlaska,2024,53888,49,1099.76
662000,Powiat m. Chełm,2013,65481,35,1870.89
662000,Powiat m. Chełm,2014,64855,35,1853.0
662000,Powiat m. Chełm,2015,64270,35,1836.29
662000,Powiat m. Chełm,2016,63734,35,1820.97
662000,Powiat m. Chełm,2017,63333,35,1809.51
662000,Powiat m. Chełm,2018,62670,35,1790.57
662000,Powiat m. Chełm,2019,61932,35,1769.49
662000,Powiat m. Chełm,2020,59711,35,1706.03
662000,Powiat m. Chełm,2021,58805,35,1680.14
662000,Powiat m. Chełm,2022,57933,35,1655.23
662000,Powiat m. Chełm,2023,57214,40,1430.35
662000,Powiat m. Chełm,2024,56434,40,1410.85
663000,Powiat m. Lublin,2013,343598,147,2337.4
663000,Powiat m. Lublin,2014,341722,147,2324.64
663000,Powiat m. Lublin,2015,340727,147,2317.87
663000,Powiat m. Lublin,2016,340466,147,2316.1
663000,Powiat m. Lublin,2017,339850,147,2311.9
663000,Powiat m. Lublin,2018,339682,147,2310.76
663000,Powiat m. Lublin,2019,339784,148,2295.84
663000,Powiat m. Lublin,2020,335114,148,2264.28
663000,Powiat m. Lublin,2021,332852,148,2249.0
663000,Powiat m. Lublin,2022,331243,148,2238.13
663000,Powiat m. Lublin,2023,329565,147,2241.94
663000,Powiat m. Lublin,2024,328305,147,2233.37
664000,Powiat m. Zamość,2013,65255,30,2175.17
664000,Powiat m. Zamość,2014,65055,30,2168.5
664000,Powiat m. Zamość,2015,64788,30,2159.6
664000,Powiat m. Zamość,2016,64648,30,2154.93
664000,Powiat m. Zamość,2017,64354,30,2145.13
664000,Powiat m. Zamość,2018,63813,30,2127.1
664000,Powiat m. Zamość,2019,63437,30,2114.57
664000,Powiat m. Zamość,2020,60375,30,2012.5
664000,Powiat m. Zamość,2021,59603,30,1986.77
664000,Powiat m. Zamość,2022,58942,30,1964.73
664000,Powiat m. Zamość,2023,58231,30,1941.03
664000,Powiat m. Zamość,2024,57516,30,1917.2
801000,Powiat gorzowski,2013,70376,1214,57.97
801000,Powiat gorzowski,2014,70791,1214,58.31
801000,Powiat gorzowski,2015,70929,1214,58.43
801000,Powiat gorzowski,2016,71234,1214,58.68
801000,Powiat gorzowski,2017,71438,1214,58.85
801000,Powiat gorzowski,2018,71549,1214,58.94
801000,Powiat gorzowski,2019,71836,1214,59.17
801000,Powiat gorzowski,2020,72472,1214,59.7
801000,Powiat gorzowski,2021,72905,1214,60.05
801000,Powiat gorzowski,2022,73480,1214,60.53
801000,Powiat gorzowski,2023,73897,1214,60.87
801000,Powiat gorzowski,2024,74079,1214,61.02
802000,Powiat krośnieński,2013,56627,1391,40.71
802000,Powiat krośnieński,2014,56235,1391,40.43
802000,Powiat krośnieński,2015,55943,1391,40.22
802000,Powiat krośnieński,2016,55759,1391,40.09
802000,Powiat krośnieński,2017,55512,1391,39.91
802000,Powiat krośnieński,2018,55245,1391,39.72
802000,Powiat krośnieński,2019,54829,1391,39.42
802000,Powiat krośnieński,2020,53918,1391,38.76
802000,Powiat krośnieński,2021,53460,1391,38.43
802000,Powiat krośnieński,2022,53105,1390,38.21
