powiat_code,powiat_name,year,total_population,population_change,population_change_pct
3201000,Powiat białogardzki,2018,47846,-195.0,-0.41
3201000,Powiat białogardzki,2019,47560,-286.0,-0.6
3201000,Powiat białogardzki,2020,45695,-1865.0,-3.92
3201000,Powiat białogardzki,2021,45181,-514.0,-1.12
3201000,Powiat białogardzki,2022,44771,-410.0,-0.91
3201000,Powiat białogardzki,2023,44373,-398.0,-0.89
3201000,Powiat białogardzki,2024,43964,-409.0,-0.92
3202000,Powiat choszczeński,2013,49929,,
3202000,Powiat choszczeński,2014,49709,-220.0,-0.44
3202000,Powiat choszczeński,2015,49474,-235.0,-0.47
3202000,Powiat choszczeński,2016,49220,-254.0,-0.51
3202000,Powiat choszczeński,2017,48906,-314.0,-0.64
3202000,Powiat choszczeński,2018,48602,-304.0,-0.62
3202000,Powiat choszczeński,2019,48243,-359.0,-0.74
3202000,Powiat choszczeński,2020,45758,-2485.0,-5.15
3202000,Powiat choszczeński,2021,45248,-510.0,-1.11
3202000,Powiat choszczeński,2022,44818,-430.0,-0.95
3202000,Powiat choszczeński,2023,44422,-396.0,-0.88
3202000,Powiat choszczeński,2024,44105,-317.0,-0.71
3203000,Powiat drawski,2013,58403,,
3203000,Powiat drawski,2014,58264,-139.0,-0.24
3203000,Powiat drawski,2015,58062,-202.0,-0.35
3203000,Powiat drawski,2016,57979,-83.0,-0.14
3203000,Powiat drawski,2017,57729,-250.0,-0.43
3203000,Powiat drawski,2018,57397,-332.0,-0.58
3203000,Powiat drawski,2019,57015,-382.0,-0.67
3203000,Powiat drawski,2020,54915,-2100.0,-3.68
3203000,Powiat drawski,2021,54426,-489.0,-0.89
3203000,Powiat drawski,2022,53960,-466.0,-0.86
3203000,Powiat drawski,2023,53516,-444.0,-0.82
3203000,Powiat drawski,2024,53003,-513.0,-0.96
3204000,Powiat goleniowski,2013,82270,,
3204000,Powiat goleniowski,2014,82507,237.0,0.29
3204000,Powiat goleniowski,2015,82355,-152.0,-0.18
3204000,Powiat goleniowski,2016,82474,119.0,0.14
3204000,Powiat goleniowski,2017,82567,93.0,0.11
3204000,Powiat goleniowski,2018,82540,-27.0,-0.03
3204000,Powiat goleniowski,2019,82421,-119.0,-0.14
3204000,Powiat goleniowski,2020,82059,-362.0,-0.44
3204000,Powiat goleniowski,2021,81782,-277.0,-0.34
3204000,Powiat goleniowski,2022,81486,-296.0,-0.36
3204000,Powiat goleniowski,2023,81363,-123.0,-0.15
3204000,Powiat goleniowski,2024,81118,-245.0,-0.3
3205000,Powiat gryficki,2013,61672,,
3205000,Powiat gryficki,2014,61517,-155.0,-0.25
3205000,Powiat gryficki,2015,61371,-146.0,-0.24
3205000,Powiat gryficki,2016,61160,-211.0,-0.34
3205000,Powiat gryficki,2017,60885,-275.0,-0.45
3205000,Powiat gryficki,2018,60617,-268.0,-0.44
3205000,Powiat gryficki,2019,60277,-340.0,-0.56
3205000,Powiat gryficki,2020,57961,-2316.0,-3.84
3205000,Powiat gryficki,2021,57338,-623.0,-1.07
3205000,Powiat gryficki,2022,56961,-377.0,-0.66
3205000,Powiat gryficki,2023,56435,-526.0,-0.92
3205000,Powiat gryficki,2024,56095,-340.0,-0.6
3206000,Powiat gryfiński,2013,83880,,
3206000,Powiat gryfiński,2014,83688,-192.0,-0.23
3206000,Powiat gryfiński,2015,83461,-227.0,-0.27
3206000,Powiat gryfiński,2016,83249,-212.0,-0.25
3206000,Powiat gryfiński,2017,82951,-298.0,-0.36
3206000,Powiat gryfiński,2018,82530,-421.0,-0.51
3206000,Powiat gryfiński,2019,81882,-648.0,-0.79
3206000,Powiat gryfiński,2020,78974,-2908.0,-3.55
3206000,Powiat gryfiński,2021,78340,-634.0,-0.8
3206000,Powiat gryfiński,2022,77567,-773.0,-0.99
3206000,Powiat gryfiński,2023,76959,-608.0,-0.78
3206000,Powiat gryfiński,2024,76489,-470.0,-0.61
3207000,Powiat kamieński,2013,47947,,
3207000,Powiat kamieński,2014,47751,-196.0,-0.41
3207000,Powiat kamieński,2015,47494,-257.0,-0.54
3207000,Powiat kamieński,2016,47296,-198.0,-0.42
3207000,Powiat kamieński,2017,47281,-15.0,-0.03
3207000,Powiat kamieński,2018,47227,-54.0,-0.11
3207000,Powiat kamieński,2019,46999,-228.0,-0.48
3207000,Powiat kamieński,2020,45185,-1814.0,-3.86
3207000,Powiat kamieński,2021,44795,-390.0,-0.86
3207000,Powiat kamieński,2022,44449,-346.0,-0.77
3207000,Powiat kamieński,2023,44137,-312.0,-0.7
3207000,Powiat kamieński,2024,43773,-364.0,-0.82
3208000,Powiat kołobrzeski,2013,79624,,
3208000,Powiat kołobrzeski,2014,79567,-57.0,-0.07
3208000,Powiat kołobrzeski,2015,79516,-51.0,-0.06
3208000,Powiat kołobrzeski,2016,79450,-66.0,-0.08
3208000,Powiat kołobrzeski,2017,79596,146.0,0.18
3208000,Powiat kołobrzeski,2018,79547,-49.0,-0.06
3208000,Powiat kołobrzeski,2019,79438,-109.0,-0.14
3208000,Powiat kołobrzeski,2020,77880,-1558.0,-1.96
3208000,Powiat kołobrzeski,2021,77407,-473.0,-0.61
3208000,Powiat kołobrzeski,2022,77087,-320.0,-0.41
3208000,Powiat kołobrzeski,2023,76721,-366.0,-0.47
3208000,Powiat kołobrzeski,2024,76390,-331.0,-0.43
3209000,Powiat koszaliński,2013,65981,,
3209000,Powiat koszaliński,2014,65962,-19.0,-0.03
3209000,Powiat koszaliński,2015,65844,-118.0,-0.18
3209000,Powiat koszaliński,2016,66071,227.0,0.34
3209000,Powiat koszaliński,2017,66269,198.0,0.3
3209000,Powiat koszaliński,2018,66355,86.0,0.13
3209000,Powiat koszaliński,2019,66480,125.0,0.19
3209000,Powiat koszaliński,2020,66408,-72.0,-0.11
3209000,Powiat koszaliński,2021,66378,-30.0,-0.05
3209000,Powiat koszaliński,2022,66364,-14.0,-0.02
3209000,Powiat koszaliński,2023,64450,-1914.0,-2.88
3209000,Powiat koszaliński,2024,64359,-91.0,-0.14
3210000,Powiat myśliborski,2013,67698,,
3210000,Powiat myśliborski,2014,67417,-281.0,-0.42
3210000,Powiat myśliborski,2015,67140,-277.0,-0.41
3210000,Powiat myśliborski,2016,67016,-124.0,-0.18
3210000,Powiat myśliborski,2017,66648,-368.0,-0.55
3210000,Powiat myśliborski,2018,66264,-384.0,-0.58
3210000,Powiat myśliborski,2019,65638,-626.0,-0.94
3210000,Powiat myśliborski,2020,63931,-1707.0,-2.6
3210000,Powiat myśliborski,2021,63289,-642.0,-1.0
3210000,Powiat myśliborski,2022,62668,-621.0,-0.98
3210000,Powiat myśliborski,2023,62224,-444.0,-0.71
3210000,Powiat myśliborski,2024,61756,-468.0,-0.75
3211000,Powiat policki,2013,74483,,
3211000,Powiat policki,2014,75386,903.0,1.21
3211000,Powiat policki,2015,76247,861.0,1.14
3211000,Powiat policki,2016,77201,954.0,1.25
3211000,Powiat policki,2017,78333,1132.0,1.47
3211000,Powiat policki,2018,79476,1143.0,1.46
3211000,Powiat policki,2019,80652,1176.0,1.48
3211000,Powiat policki,2020,82622,1970.0,2.44
3211000,Powiat policki,2021,83878,1256.0,1.52
3211000,Powiat policki,2022,84924,1046.0,1.25
3211000,Powiat policki,2023,85917,993.0,1.17
3211000,Powiat policki,2024,86834,917.0,1.07
3212000,Powiat pyrzycki,2013,40532,,
3212000,Powiat pyrzycki,2014,40488,-44.0,-0.11
3212000,Powiat pyrzycki,2015,40211,-277.0,-0.68
3212000,Powiat pyrzycki,2016,40055,-156.0,-0.39
3212000,Powiat pyrzycki,2017,39873,-182.0,-0.45
3212000,Powiat pyrzycki,2018,39639,-234.0,-0.59
3212000,Powiat pyrzycki,2019,39336,-303.0,-0.76
3212000,Powiat pyrzycki,2020,37520,-1816.0,-4.62
3212000,Powiat pyrzycki,2021,37131,-389.0,-1.04
3212000,Powiat pyrzycki,2022,36785,-346.0,-0.93
3212000,Powiat pyrzycki,2023,36413,-372.0,-1.01
3212000,Powiat pyrzycki,2024,35991,-422.0,-1.16
3213000,Powiat sławieński,2013,57855,,
3213000,Powiat sławieński,2014,57489,-366.0,-0.63
3213000,Powiat sławieński,2015,57188,-301.0,-0.52
3213000,Powiat sławieński,2016,57033,-155.0,-0.27
3213000,Powiat sławieński,2017,56764,-269.0,-0.47
3213000,Powiat sławieński,2018,56409,-355.0,-0.63
3213000,Powiat sławieński,2019,56134,-275.0,-0.49
3213000,Powiat sławieński,2020,54356,-1778.0,-3.17
3213000,Powiat sławieński,2021,53786,-570.0,-1.05
3213000,Powiat sławieński,2022,53384,-402.0,-0.75
3213000,Powiat sławieński,2023,52903,-481.0,-0.9
3213000,Powiat sławieński,2024,52394,-509.0,-0.96
3214000,Powiat stargardzki,2013,120726,,
3214000,Powiat stargardzki,2014,120593,-133.0,-0.11
3214000,Powiat stargardzki,2015,120422,-171.0,-0.14
3214000,Powiat stargardzki,2016,120235,-187.0,-0.16
3214000,Powiat stargardzki,2017,120091,-144.0,-0.12
3214000,Powiat stargardzki,2018,120112,21.0,0.02
3214000,Powiat stargardzki,2019,120186,74.0,0.06
3214000,Powiat stargardzki,2020,119256,-930.0,-0.77
3214000,Powiat stargardzki,2021,119190,-66.0,-0.06
3214000,Powiat stargardzki,2022,119190,0.0,0.0
3214000,Powiat stargardzki,2023,119090,-100.0,-0.08
3214000,Powiat stargardzki,2024,118844,-246.0,-0.21
3215000,Powiat szczecinecki,2013,79104,,
3215000,Powiat szczecinecki,2014,78858,-246.0,-0.31
3215000,Powiat szczecinecki,2015,78578,-280.0,-0.36
3215000,Powiat szczecinecki,2016,78430,-148.0,-0.19
3215000,Powiat szczecinecki,2017,78232,-198.0,-0.25
3215000,Powiat szczecinecki,2018,77965,-267.0,-0.34
3215000,Powiat szczecinecki,2019,77630,-335.0,-0.43
3215000,Powiat szczecinecki,2020,74464,-3166.0,-4.08
3215000,Powiat szczecinecki,2021,73761,-703.0,-0.94
3215000,Powiat szczecinecki,2022,73308,-453.0,-0.61
3215000,Powiat szczecinecki,2023,72717,-591.0,-0.81
3215000,Powiat szczecinecki,2024,72023,-694.0,-0.95
3216000,Powiat świdwiński,2013,48582,,
3216000,Powiat świdwiński,2014,48343,-239.0,-0.49
3216000,Powiat świdwiński,2015,47994,-349.0,-0.72
3216000,Powiat świdwiński,2016,47727,-267.0,-0.56
3216000,Powiat świdwiński,2017,47643,-84.0,-0.18
3216000,Powiat świdwiński,2018,47242,-401.0,-0.84
3216000,Powiat świdwiński,2019,46724,-518.0,-1.1
3216000,Powiat świdwiński,2020,44582,-2142.0,-4.58
3216000,Powiat świdwiński,2021,44061,-521.0,-1.17
3216000,Powiat świdwiński,2022,43577,-484.0,-1.1
3216000,Powiat świdwiński,2023,43237,-340.0,-0.78
3216000,Powiat świdwiński,2024,42754,-483.0,-1.12
3217000,Powiat wałecki,2013,54597,,
3217000,Powiat wałecki,2014,54348,-249.0,-0.46
3217000,Powiat wałecki,2015,54207,-141.0,-0.26
3217000,Powiat wałecki,2016,54013,-194.0,-0.36
3217000,Powiat wałecki,2017,53738,-275.0,-0.51
3217000,Powiat wałecki,2018,53462,-276.0,-0.51
3217000,Powiat wałecki,2019,53039,-423.0,-0.79
3217000,Powiat wałecki,2020,51165,-1874.0,-3.53
3217000,Powiat wałecki,2021,50729,-436.0,-0.85
3217000,Powiat wałecki,2022,50388,-341.0,-0.67
3217000,Powiat wałecki,2023,50003,-385.0,-0.76
3217000,Powiat wałecki,2024,49384,-619.0,-1.24
3218000,Powiat łobeski,2013,37966,,
3218000,Powiat łobeski,2014,37804,-162.0,-0.43
3218000,Powiat łobeski,2015,37691,-113.0,-0.3
3218000,Powiat łobeski,2016,37638,-53.0,-0.14
3218000,Powiat łobeski,2017,37401,-237.0,-0.63
3218000,Powiat łobeski,2018,37104,-297.0,-0.79
3218000,Powiat łobeski,2019,36696,-408.0,-1.1
3218000,Powiat łobeski,2020,34575,-2121.0,-5.78
